host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774859509.046,frame,25.79,63.29,,,379,1,1,COM4
1774859509.150,frame,,,390,342,380,2,1,COM4
1774859509.254,frame,,,390,342,381,162,1,COM4
1774859509.991,sim,25.95,63.60,,,,,,COM4
1774859510.043,frame,25.94,63.59,,,382,1,1,COM4
1774859510.146,frame,,,355,364,383,2,1,COM4
1774859510.251,frame,,,355,364,384,162,1,COM4
1774859510.987,sim,26.10,63.90,,,,,,COM4
1774859511.039,frame,26.09,63.89,,,385,1,1,COM4
1774859511.142,frame,,,320,386,386,2,1,COM4
1774859511.246,frame,,,320,386,387,162,1,COM4
1774859511.984,sim,26.25,64.20,,,,,,COM4
1774859512.036,frame,26.24,64.19,,,388,1,1,COM4
1774859512.139,frame,,,285,408,389,2,1,COM4
1774859512.242,frame,,,285,408,390,162,1,COM4
1774859512.981,sim,26.40,64.50,,,,,,COM4
1774859513.033,frame,26.39,64.49,,,391,1,1,COM4
1774859513.136,frame,,,250,430,392,2,1,COM4
1774859513.239,frame,,,250,430,393,162,1,COM4
1774859513.978,sim,26.55,64.80,,,,,,COM4
1774859514.030,frame,26.54,64.79,,,394,1,1,COM4
1774859514.133,frame,,,215,452,395,2,1,COM4
1774859514.237,frame,,,215,452,396,162,1,COM4
1774859514.975,sim,26.70,65.10,,,,,,COM4
1774859515.027,frame,26.69,65.09,,,397,1,1,COM4
1774859515.130,frame,,,180,474,398,2,1,COM4
1774859515.233,frame,,,180,474,399,162,1,COM4
1774859515.972,sim,26.85,65.40,,,,,,COM4
1774859516.024,frame,26.84,65.39,,,400,1,1,COM4
1774859516.127,frame,,,145,496,401,2,1,COM4
1774859516.231,frame,,,145,496,402,162,1,COM4
1774859516.968,sim,27.00,65.70,,,,,,COM4
1774859517.020,frame,26.99,65.69,,,403,1,1,COM4
1774859517.123,frame,,,110,518,404,2,1,COM4
1774859517.226,frame,,,110,518,405,162,1,COM4
1774859517.965,sim,27.15,66.00,,,,,,COM4
1774859518.017,frame,27.14,65.99,,,406,1,1,COM4
1774859518.121,frame,,,1300,540,407,2,1,COM4
1774859518.963,sim,27.30,66.30,,,,,,COM4
1774859519.015,frame,27.29,66.29,,,408,1,1,COM4
1774859519.119,frame,,,1265,562,409,2,1,COM4
1774859519.960,sim,27.45,66.60,,,,,,COM4
1774859520.012,frame,27.44,66.59,,,410,1,1,COM4
1774859520.115,frame,,,1230,584,411,2,1,COM4
1774859520.957,sim,27.60,66.90,,,,,,COM4
1774859521.009,frame,27.59,66.89,,,412,1,1,COM4
1774859521.114,frame,,,1195,606,413,2,1,COM4
1774859521.955,sim,27.75,67.20,,,,,,COM4
1774859522.006,frame,27.74,67.19,,,414,1,1,COM4
1774859522.110,frame,,,1160,628,415,2,1,COM4
1774859522.952,sim,27.90,67.50,,,,,,COM4
1774859523.004,frame,27.89,67.49,,,416,1,1,COM4
1774859523.108,frame,,,1125,650,417,2,1,COM4
1774859523.950,sim,28.05,67.80,,,,,,COM4
1774859524.001,frame,28.04,67.79,,,418,1,1,COM4
1774859524.104,frame,,,1090,672,419,2,1,COM4
1774859524.948,sim,28.20,68.10,,,,,,COM4
1774859524.999,frame,28.19,68.09,,,420,1,1,COM4
1774859525.103,frame,28.19,68.09,,,421,161,1,COM4
1774859525.206,frame,,,1055,694,422,2,1,COM4
1774859525.946,sim,28.35,68.40,,,,,,COM4
1774859525.998,frame,28.34,68.39,,,423,1,1,COM4
1774859526.101,frame,28.34,68.39,,,424,161,1,COM4
1774859526.204,frame,,,1020,716,425,2,1,COM4
1774859526.945,sim,28.50,68.70,,,,,,COM4
1774859526.997,frame,28.49,68.69,,,426,1,1,COM4
1774859527.100,frame,28.49,68.69,,,427,161,1,COM4
1774859527.203,frame,,,985,738,428,2,1,COM4
1774859527.943,sim,28.65,69.00,,,,,,COM4
1774859527.995,frame,28.64,69.00,,,429,1,1,COM4
1774859528.099,frame,28.64,69.00,,,430,161,1,COM4
1774859528.202,frame,,,950,760,431,2,1,COM4
1774859528.942,sim,28.80,69.30,,,,,,COM4
1774859528.994,frame,28.79,69.30,,,432,1,1,COM4
1774859529.097,frame,28.79,69.30,,,433,161,1,COM4
1774859529.200,frame,,,915,782,434,2,1,COM4
1774859529.941,sim,28.95,69.60,,,,,,COM4
1774859529.992,frame,28.94,69.60,,,435,1,1,COM4
1774859530.096,frame,28.94,69.60,,,436,161,1,COM4
1774859530.200,frame,,,880,804,437,2,1,COM4
1774859530.938,sim,29.10,69.90,,,,,,COM4
1774859530.990,frame,29.09,69.90,,,438,1,1,COM4
1774859531.095,frame,29.09,69.90,,,439,161,1,COM4
1774859531.199,frame,,,845,826,440,2,1,COM4
1774859531.937,sim,29.25,45.00,,,,,,COM4
1774859531.989,frame,29.24,45.00,,,441,1,1,COM4
1774859532.093,frame,29.24,45.00,,,442,161,1,COM4
1774859532.197,frame,,,810,848,443,2,1,COM4
1774859532.934,sim,29.40,45.30,,,,,,COM4
1774859532.986,frame,29.39,45.30,,,444,1,1,COM4
1774859533.090,frame,29.39,45.30,,,445,161,1,COM4
1774859533.193,frame,,,775,870,446,2,1,COM4
1774859533.932,sim,29.55,45.60,,,,,,COM4
1774859533.984,frame,29.54,45.60,,,447,1,1,COM4
1774859534.088,frame,29.54,45.60,,,448,161,1,COM4
1774859534.191,frame,,,740,892,449,2,1,COM4
1774859534.931,sim,29.70,45.90,,,,,,COM4
1774859534.983,frame,29.69,45.90,,,450,1,1,COM4
1774859535.087,frame,29.69,45.90,,,451,161,1,COM4
1774859535.190,frame,,,705,914,452,2,1,COM4
1774859535.293,frame,,,705,914,453,162,1,COM4
1774859535.929,sim,29.85,46.20,,,,,,COM4
1774859535.980,frame,29.84,46.19,,,454,1,1,COM4
1774859536.084,frame,29.84,46.19,,,455,161,1,COM4
1774859536.188,frame,,,670,936,456,2,1,COM4
1774859536.291,frame,,,670,936,457,162,1,COM4
1774859536.926,sim,30.00,46.50,,,,,,COM4
1774859536.978,frame,29.99,46.49,,,458,1,1,COM4
1774859537.081,frame,29.99,46.49,,,459,161,1,COM4
1774859537.184,frame,,,635,958,460,2,1,COM4
1774859537.288,frame,,,635,958,461,162,1,COM4
1774859537.923,sim,24.00,46.80,,,,,,COM4
1774859537.974,frame,24.00,46.79,,,462,1,1,COM4
1774859538.078,frame,,,600,980,463,2,1,COM4
1774859538.181,frame,,,600,980,464,162,1,COM4
1774859538.920,sim,24.15,47.10,,,,,,COM4
1774859538.972,frame,24.15,47.09,,,465,1,1,COM4
1774859539.075,frame,,,565,1002,466,2,1,COM4
1774859539.179,frame,,,565,1002,467,162,1,COM4
1774859539.917,sim,24.30,47.40,,,,,,COM4
1774859539.969,frame,24.30,47.39,,,468,1,1,COM4
1774859540.072,frame,,,530,1024,469,2,1,COM4
1774859540.176,frame,,,530,1024,470,162,1,COM4
1774859540.915,sim,24.45,47.70,,,,,,COM4
1774859540.967,frame,24.45,47.69,,,471,1,1,COM4
1774859541.070,frame,,,495,1046,472,2,1,COM4
1774859541.174,frame,,,495,1046,473,162,1,COM4
1774859541.912,sim,24.60,48.00,,,,,,COM4
1774859541.964,frame,24.59,47.99,,,474,1,1,COM4
1774859542.067,frame,,,460,1068,475,2,1,COM4
1774859542.170,frame,,,460,1068,476,162,1,COM4
1774859542.909,sim,24.75,48.30,,,,,,COM4
1774859542.961,frame,24.74,48.29,,,477,1,1,COM4
1774859543.064,frame,,,425,1090,478,2,1,COM4
1774859543.168,frame,,,425,1090,479,162,1,COM4
1774859543.906,sim,24.90,48.60,,,,,,COM4
1774859543.959,frame,24.89,48.59,,,480,1,1,COM4
1774859544.062,frame,,,390,1112,481,2,1,COM4
1774859544.166,frame,,,390,1112,482,162,1,COM4
1774859544.903,sim,25.05,48.90,,,,,,COM4
1774859544.955,frame,25.04,48.89,,,483,1,1,COM4
1774859545.059,frame,,,355,1134,484,2,1,COM4
1774859545.163,frame,,,355,1134,485,162,1,COM4
1774859545.900,sim,25.20,49.20,,,,,,COM4
1774859545.953,frame,25.19,49.19,,,486,1,1,COM4
1774859546.056,frame,,,320,1156,487,2,1,COM4
1774859546.159,frame,,,320,1156,488,162,1,COM4
1774859546.897,sim,25.35,49.50,,,,,,COM4
1774859546.949,frame,25.34,49.49,,,489,1,1,COM4
1774859547.054,frame,,,285,1178,490,2,1,COM4
1774859547.157,frame,,,285,1178,491,162,1,COM4
1774859547.895,sim,25.50,49.80,,,,,,COM4
1774859547.946,frame,25.49,49.79,,,492,1,1,COM4
1774859548.050,frame,,,250,1200,493,2,1,COM4
1774859548.154,frame,,,250,1200,494,162,1,COM4
1774859548.891,sim,25.65,50.10,,,,,,COM4
1774859548.943,frame,25.64,50.09,,,495,1,1,COM4
1774859549.047,frame,,,215,1222,496,2,1,COM4
1774859549.150,frame,,,215,1222,497,162,1,COM4
1774859549.888,sim,25.80,50.40,,,,,,COM4
1774859549.940,frame,25.79,50.39,,,498,1,1,COM4
1774859550.043,frame,,,180,1244,499,2,1,COM4
1774859550.147,frame,,,180,1244,500,162,1,COM4
1774859550.885,sim,25.95,50.70,,,,,,COM4
1774859550.937,frame,25.94,50.69,,,501,1,1,COM4
1774859551.040,frame,,,145,1266,502,2,1,COM4
1774859551.144,frame,,,145,1266,503,162,1,COM4
1774859551.882,sim,26.10,51.00,,,,,,COM4
1774859551.934,frame,26.09,50.99,,,504,1,1,COM4
1774859552.038,frame,,,110,1288,505,2,1,COM4
1774859552.142,frame,,,110,1288,506,162,1,COM4
1774859552.880,sim,26.25,51.30,,,,,,COM4
1774859552.932,frame,26.24,51.29,,,507,1,1,COM4
1774859553.035,frame,,,1300,1310,508,2,1,COM4
1774859553.139,frame,,,1300,1310,509,162,1,COM4
1774859553.877,sim,26.40,51.60,,,,,,COM4
1774859553.929,frame,26.39,51.59,,,510,1,1,COM4
1774859554.032,frame,,,1265,1332,511,2,1,COM4
1774859554.135,frame,,,1265,1332,512,162,1,COM4
1774859554.875,sim,26.55,51.90,,,,,,COM4
1774859554.927,frame,26.54,51.89,,,513,1,1,COM4
1774859555.031,frame,,,1230,1354,514,2,1,COM4
1774859555.134,frame,,,1230,1354,515,162,1,COM4
1774859555.872,sim,26.70,52.20,,,,,,COM4
1774859555.924,frame,26.69,52.19,,,516,1,1,COM4
1774859556.027,frame,,,1195,1376,517,2,1,COM4
1774859556.131,frame,,,1195,1376,518,162,1,COM4
1774859556.869,sim,26.85,52.50,,,,,,COM4
1774859556.921,frame,26.84,52.49,,,519,1,1,COM4
1774859557.024,frame,,,1160,1398,520,2,1,COM4
1774859557.128,frame,,,1160,1398,521,162,1,COM4
1774859557.867,sim,27.00,52.80,,,,,,COM4
1774859557.919,frame,26.99,52.79,,,522,1,1,COM4
1774859558.022,frame,,,1125,1420,523,2,1,COM4
1774859558.126,frame,,,1125,1420,524,162,1,COM4
1774859558.864,sim,27.15,53.10,,,,,,COM4
1774859558.916,frame,27.14,53.09,,,525,1,1,COM4
1774859559.018,frame,,,1090,1442,526,2,1,COM4
1774859559.123,frame,,,1090,1442,527,162,1,COM4
1774859559.862,sim,27.30,53.40,,,,,,COM4
1774859559.914,frame,27.29,53.39,,,528,1,1,COM4
1774859560.017,frame,,,1055,1464,529,2,1,COM4
1774859560.121,frame,,,1055,1464,530,162,1,COM4
1774859560.859,sim,27.45,53.70,,,,,,COM4
1774859560.911,frame,27.44,53.69,,,531,1,1,COM4
1774859561.015,frame,,,1020,1486,532,2,1,COM4
1774859561.118,frame,,,1020,1486,533,162,1,COM4
1774859561.856,sim,27.60,54.00,,,,,,COM4
1774859561.908,frame,27.59,53.99,,,534,1,1,COM4
1774859562.012,frame,,,985,1508,535,2,1,COM4
1774859562.115,frame,,,985,1508,536,162,1,COM4
1774859562.853,sim,27.75,54.30,,,,,,COM4
1774859562.905,frame,27.74,54.29,,,537,1,1,COM4
1774859563.008,frame,,,950,1530,538,2,1,COM4
1774859563.111,frame,,,950,1530,539,162,1,COM4
1774859563.850,sim,27.90,54.60,,,,,,COM4
1774859563.902,frame,27.89,54.59,,,540,1,1,COM4
1774859564.005,frame,,,915,1552,541,2,1,COM4
1774859564.108,frame,,,915,1552,542,162,1,COM4
1774859564.848,sim,28.05,54.90,,,,,,COM4
1774859564.899,frame,28.04,54.89,,,543,1,1,COM4
1774859565.003,frame,,,880,1574,544,2,1,COM4
1774859565.108,frame,,,880,1574,545,162,1,COM4
1774859565.845,sim,28.20,55.20,,,,,,COM4
1774859565.897,frame,28.19,55.19,,,546,1,1,COM4
1774859566.001,frame,,,845,1596,547,2,1,COM4
1774859566.105,frame,,,845,1596,548,162,1,COM4
1774859566.843,sim,28.35,55.50,,,,,,COM4
1774859566.895,frame,28.34,55.49,,,549,1,1,COM4
1774859566.998,frame,,,810,1618,550,2,1,COM4
1774859567.102,frame,,,810,1618,551,162,1,COM4
1774859567.841,sim,28.50,55.80,,,,,,COM4
1774859567.893,frame,28.49,55.79,,,552,1,1,COM4
1774859567.996,frame,,,775,1640,553,2,1,COM4
1774859568.099,frame,,,775,1640,554,162,1,COM4
1774859568.839,sim,28.65,56.10,,,,,,COM4
1774859568.890,frame,28.64,56.09,,,555,1,1,COM4
1774859568.994,frame,28.64,56.09,,,556,161,1,COM4
1774859569.097,frame,,,740,1662,557,2,1,COM4
1774859569.201,frame,,,740,1662,558,162,1,COM4
1774859569.837,sim,28.80,56.40,,,,,,COM4
1774859569.889,frame,28.79,56.39,,,559,1,1,COM4
1774859569.993,frame,28.79,56.39,,,560,161,1,COM4
1774859570.096,frame,,,705,1684,561,2,1,COM4
1774859570.201,frame,,,705,1684,562,162,1,COM4
1774859570.834,sim,28.95,56.70,,,,,,COM4
1774859570.886,frame,28.94,56.69,,,563,1,1,COM4
1774859570.990,frame,28.94,56.69,,,564,161,1,COM4
1774859571.094,frame,,,670,1706,565,2,1,COM4
1774859571.198,frame,,,670,1706,566,162,1,COM4
1774859571.832,sim,29.10,57.00,,,,,,COM4
1774859571.884,frame,29.09,56.99,,,567,1,1,COM4
1774859571.988,frame,29.09,56.99,,,568,161,1,COM4
1774859572.091,frame,,,635,320,569,2,1,COM4
1774859572.831,sim,29.25,57.30,,,,,,COM4
1774859572.883,frame,29.24,57.29,,,570,1,1,COM4
1774859572.987,frame,29.24,57.29,,,571,161,1,COM4
1774859573.090,frame,,,600,342,572,2,1,COM4
1774859573.193,frame,,,600,342,573,162,1,COM4
1774859573.829,sim,29.40,57.60,,,,,,COM4
1774859573.881,frame,29.39,57.59,,,574,1,1,COM4
1774859573.985,frame,29.39,57.59,,,575,161,1,COM4
1774859574.090,frame,,,565,364,576,2,1,COM4
1774859574.194,frame,,,565,364,577,162,1,COM4
1774859574.826,sim,29.55,57.90,,,,,,COM4
1774859574.878,frame,29.54,57.89,,,578,1,1,COM4
1774859574.982,frame,29.54,57.89,,,579,161,1,COM4
1774859575.086,frame,,,530,386,580,2,1,COM4
1774859575.190,frame,,,530,386,581,162,1,COM4
1774859575.824,sim,29.70,58.20,,,,,,COM4
1774859575.876,frame,29.69,58.19,,,582,1,1,COM4
1774859575.979,frame,29.69,58.19,,,583,161,1,COM4
1774859576.082,frame,,,495,408,584,2,1,COM4
1774859576.186,frame,,,495,408,585,162,1,COM4
1774859576.821,sim,29.85,58.50,,,,,,COM4
1774859576.873,frame,29.84,58.49,,,586,1,1,COM4
1774859576.976,frame,29.84,58.49,,,587,161,1,COM4
1774859577.080,frame,,,460,430,588,2,1,COM4
1774859577.185,frame,,,460,430,589,162,1,COM4
1774859577.818,sim,30.00,58.80,,,,,,COM4
1774859577.870,frame,29.99,58.79,,,590,1,1,COM4
1774859577.973,frame,29.99,58.79,,,591,161,1,COM4
1774859578.077,frame,,,425,452,592,2,1,COM4
1774859578.180,frame,,,425,452,593,162,1,COM4
1774859578.815,sim,24.00,59.10,,,,,,COM4
1774859578.867,frame,24.00,59.09,,,594,1,1,COM4
1774859578.971,frame,,,390,474,595,2,1,COM4
1774859579.074,frame,,,390,474,596,162,1,COM4
1774859579.812,sim,24.15,59.40,,,,,,COM4
1774859579.864,frame,24.15,59.39,,,597,1,1,COM4
1774859579.967,frame,,,355,496,598,2,1,COM4
1774859580.071,frame,,,355,496,599,162,1,COM4
1774859580.808,sim,24.30,59.70,,,,,,COM4
1774859580.861,frame,24.30,59.69,,,600,1,1,COM4
1774859580.964,frame,,,320,518,601,2,1,COM4
1774859581.068,frame,,,320,518,602,162,1,COM4
1774859581.805,sim,24.45,60.00,,,,,,COM4
1774859581.856,frame,24.45,59.99,,,603,1,1,COM4
1774859581.959,frame,,,285,540,604,2,1,COM4
1774859582.063,frame,,,285,540,605,162,1,COM4
1774859582.802,sim,24.60,60.30,,,,,,COM4
1774859582.854,frame,24.59,60.29,,,606,1,1,COM4
1774859582.958,frame,,,250,562,607,2,1,COM4
1774859583.062,frame,,,250,562,608,162,1,COM4
1774859583.800,sim,24.75,60.60,,,,,,COM4
1774859583.852,frame,24.74,60.59,,,609,1,1,COM4
1774859583.955,frame,,,215,584,610,2,1,COM4
1774859584.058,frame,,,215,584,611,162,1,COM4
1774859584.796,sim,24.90,60.90,,,,,,COM4
1774859584.847,frame,24.89,60.89,,,612,1,1,COM4
1774859584.951,frame,,,180,606,613,2,1,COM4
1774859585.054,frame,,,180,606,614,162,1,COM4
1774859585.793,sim,25.05,61.20,,,,,,COM4
1774859585.844,frame,25.04,61.19,,,615,1,1,COM4
1774859585.948,frame,,,145,628,616,2,1,COM4
1774859586.051,frame,,,145,628,617,162,1,COM4
1774859586.790,sim,25.20,61.50,,,,,,COM4
1774859586.842,frame,25.19,61.49,,,618,1,1,COM4
1774859586.945,frame,,,110,650,619,2,1,COM4
1774859587.049,frame,,,110,650,620,162,1,COM4
1774859587.786,sim,25.35,61.80,,,,,,COM4
1774859587.838,frame,25.34,61.79,,,621,1,1,COM4
1774859587.941,frame,,,1300,672,622,2,1,COM4
1774859588.783,sim,25.50,62.10,,,,,,COM4
1774859588.835,frame,25.49,62.09,,,623,1,1,COM4
1774859588.938,frame,,,1265,694,624,2,1,COM4
1774859589.780,sim,25.65,62.40,,,,,,COM4
1774859589.831,frame,25.64,62.39,,,625,1,1,COM4
1774859589.935,frame,,,1230,716,626,2,1,COM4
1774859590.777,sim,25.80,62.70,,,,,,COM4
1774859590.828,frame,25.79,62.69,,,627,1,1,COM4
1774859590.932,frame,,,1195,738,628,2,1,COM4
1774859591.774,sim,25.95,63.00,,,,,,COM4
1774859591.825,frame,25.94,62.99,,,629,1,1,COM4
1774859591.929,frame,,,1160,760,630,2,1,COM4
1774859592.776,sim,26.10,63.30,,,,,,COM4
1774859592.828,frame,26.09,63.29,,,631,1,1,COM4
1774859592.932,frame,,,1125,782,632,2,1,COM4
1774859593.772,sim,26.25,63.60,,,,,,COM4
1774859593.824,frame,26.24,63.59,,,633,1,1,COM4
1774859593.927,frame,,,1090,804,634,2,1,COM4
1774859594.768,sim,26.40,63.90,,,,,,COM4
1774859594.820,frame,26.39,63.89,,,635,1,1,COM4
1774859594.923,frame,,,1055,826,636,2,1,COM4
1774859595.765,sim,26.55,64.20,,,,,,COM4
1774859595.819,frame,26.54,64.19,,,637,1,1,COM4
1774859595.922,frame,,,1020,848,638,2,1,COM4
1774859596.760,sim,26.70,64.50,,,,,,COM4
1774859596.812,frame,26.69,64.49,,,639,1,1,COM4
1774859596.915,frame,,,985,870,640,2,1,COM4
1774859597.758,sim,26.85,64.80,,,,,,COM4
1774859597.809,frame,26.84,64.79,,,641,1,1,COM4
1774859597.912,frame,,,950,892,642,2,1,COM4
1774859598.755,sim,27.00,65.10,,,,,,COM4
1774859598.807,frame,26.99,65.09,,,643,1,1,COM4
1774859598.911,frame,,,915,914,644,2,1,COM4
1774859599.014,frame,,,915,914,645,162,1,COM4
1774859599.752,sim,27.15,65.40,,,,,,COM4
1774859599.804,frame,27.14,65.39,,,646,1,1,COM4
1774859599.908,frame,,,880,936,647,2,1,COM4
1774859600.011,frame,,,880,936,648,162,1,COM4
1774859600.749,sim,27.30,65.70,,,,,,COM4
1774859600.801,frame,27.29,65.69,,,649,1,1,COM4
1774859600.905,frame,,,845,958,650,2,1,COM4
1774859601.008,frame,,,845,958,651,162,1,COM4
1774859601.746,sim,27.45,66.00,,,,,,COM4
1774859601.798,frame,27.44,65.99,,,652,1,1,COM4
1774859601.902,frame,,,810,980,653,2,1,COM4
1774859602.006,frame,,,810,980,654,162,1,COM4
1774859602.744,sim,27.60,66.30,,,,,,COM4
1774859602.796,frame,27.59,66.29,,,655,1,1,COM4
1774859602.899,frame,,,775,1002,656,2,1,COM4
1774859603.002,frame,,,775,1002,657,162,1,COM4
1774859603.742,sim,27.75,66.60,,,,,,COM4
1774859603.794,frame,27.74,66.59,,,658,1,1,COM4
1774859603.897,frame,,,740,1024,659,2,1,COM4
1774859604.000,frame,,,740,1024,660,162,1,COM4
1774859604.739,sim,27.90,66.90,,,,,,COM4
1774859604.791,frame,27.89,66.89,,,661,1,1,COM4
1774859604.894,frame,,,705,1046,662,2,1,COM4
1774859604.999,frame,,,705,1046,663,162,1,COM4
1774859605.737,sim,28.05,67.20,,,,,,COM4
1774859605.789,frame,28.04,67.19,,,664,1,1,COM4
1774859605.892,frame,,,670,1068,665,2,1,COM4
1774859605.996,frame,,,670,1068,666,162,1,COM4
1774859606.734,sim,28.20,67.50,,,,,,COM4
1774859606.786,frame,28.19,67.49,,,667,1,1,COM4
1774859606.889,frame,,,635,1090,668,2,1,COM4
1774859606.993,frame,,,635,1090,669,162,1,COM4
1774859607.732,sim,28.35,67.80,,,,,,COM4
1774859607.784,frame,28.34,67.79,,,670,1,1,COM4
1774859607.886,frame,,,600,1112,671,2,1,COM4
1774859607.990,frame,,,600,1112,672,162,1,COM4
1774859608.730,sim,28.50,68.10,,,,,,COM4
1774859608.782,frame,28.49,68.09,,,673,1,1,COM4
1774859608.886,frame,28.49,68.09,,,674,161,1,COM4
1774859608.989,frame,,,565,1134,675,2,1,COM4
1774859609.093,frame,,,565,1134,676,162,1,COM4
1774859609.728,sim,28.65,68.40,,,,,,COM4
1774859609.780,frame,28.64,68.39,,,677,1,1,COM4
1774859609.883,frame,28.64,68.39,,,678,161,1,COM4
1774859609.988,frame,,,530,1156,679,2,1,COM4
1774859610.091,frame,,,530,1156,680,162,1,COM4
1774859610.726,sim,28.80,68.70,,,,,,COM4
1774859610.778,frame,28.79,68.69,,,681,1,1,COM4
1774859610.882,frame,28.79,68.69,,,682,161,1,COM4
1774859610.987,frame,,,495,1178,683,2,1,COM4
1774859611.091,frame,,,495,1178,684,162,1,COM4
1774859611.724,sim,28.95,69.00,,,,,,COM4
1774859611.776,frame,28.94,69.00,,,685,1,1,COM4
1774859611.879,frame,28.94,69.00,,,686,161,1,COM4
1774859611.982,frame,,,460,1200,687,2,1,COM4
1774859612.086,frame,,,460,1200,688,162,1,COM4
1774859612.722,sim,29.10,69.30,,,,,,COM4
1774859612.773,frame,29.09,69.30,,,689,1,1,COM4
1774859612.876,frame,29.09,69.30,,,690,161,1,COM4
1774859612.980,frame,,,425,1222,691,2,1,COM4
1774859613.083,frame,,,425,1222,692,162,1,COM4
1774859613.719,sim,29.25,69.60,,,,,,COM4
1774859613.772,frame,29.24,69.60,,,693,1,1,COM4
1774859613.875,frame,29.24,69.60,,,694,161,1,COM4
1774859613.979,frame,,,390,1244,695,2,1,COM4
1774859614.084,frame,,,390,1244,696,162,1,COM4
1774859614.717,sim,29.40,69.90,,,,,,COM4
1774859614.769,frame,29.39,69.90,,,697,1,1,COM4
1774859614.874,frame,29.39,69.90,,,698,161,1,COM4
1774859614.978,frame,,,355,1266,699,2,1,COM4
1774859615.082,frame,,,355,1266,700,162,1,COM4
1774859615.715,sim,29.55,45.00,,,,,,COM4
1774859615.767,frame,29.54,45.00,,,701,1,1,COM4
1774859615.871,frame,29.54,45.00,,,702,161,1,COM4
1774859615.975,frame,,,320,1288,703,2,1,COM4
1774859616.079,frame,,,320,1288,704,162,1,COM4
1774859616.712,sim,29.70,45.30,,,,,,COM4
1774859616.763,frame,29.69,45.30,,,705,1,1,COM4
1774859616.867,frame,29.69,45.30,,,706,161,1,COM4
1774859616.970,frame,,,285,1310,707,2,1,COM4
1774859617.073,frame,,,285,1310,708,162,1,COM4
1774859617.709,sim,29.85,45.60,,,,,,COM4
1774859617.760,frame,29.84,45.60,,,709,1,1,COM4
1774859617.863,frame,29.84,45.60,,,710,161,1,COM4
1774859617.966,frame,,,250,1332,711,2,1,COM4
1774859618.070,frame,,,250,1332,712,162,1,COM4
1774859618.706,sim,30.00,45.90,,,,,,COM4
1774859618.758,frame,29.99,45.90,,,713,1,1,COM4
1774859618.862,frame,29.99,45.90,,,714,161,1,COM4
1774859618.965,frame,,,215,1354,715,2,1,COM4
1774859619.069,frame,,,215,1354,716,162,1,COM4
1774859619.703,sim,24.00,46.20,,,,,,COM4
1774859619.755,frame,24.00,46.19,,,717,1,1,COM4
1774859619.858,frame,,,180,1376,718,2,1,COM4
1774859619.962,frame,,,180,1376,719,162,1,COM4
1774859620.700,sim,24.15,46.50,,,,,,COM4
1774859620.752,frame,24.15,46.49,,,720,1,1,COM4
1774859620.855,frame,,,145,1398,721,2,1,COM4
1774859620.959,frame,,,145,1398,722,162,1,COM4
1774859621.697,sim,24.30,46.80,,,,,,COM4
1774859621.748,frame,24.30,46.79,,,723,1,1,COM4
1774859621.851,frame,,,110,1420,724,2,1,COM4
1774859621.956,frame,,,110,1420,725,162,1,COM4
1774859622.694,sim,24.45,47.10,,,,,,COM4
1774859622.746,frame,24.45,47.09,,,726,1,1,COM4
1774859622.849,frame,,,1300,1442,727,2,1,COM4
1774859622.954,frame,,,1300,1442,728,162,1,COM4
1774859623.690,sim,24.60,47.40,,,,,,COM4
1774859623.742,frame,24.59,47.39,,,729,1,1,COM4
1774859623.846,frame,,,1265,1464,730,2,1,COM4
1774859623.949,frame,,,1265,1464,731,162,1,COM4
1774859624.687,sim,24.75,47.70,,,,,,COM4
1774859624.739,frame,24.74,47.69,,,732,1,1,COM4
1774859624.842,frame,,,1230,1486,733,2,1,COM4
1774859624.946,frame,,,1230,1486,734,162,1,COM4
1774859625.684,sim,24.90,48.00,,,,,,COM4
1774859625.736,frame,24.89,47.99,,,735,1,1,COM4
1774859625.839,frame,,,1195,1508,736,2,1,COM4
1774859625.942,frame,,,1195,1508,737,162,1,COM4
1774859626.681,sim,25.05,48.30,,,,,,COM4
1774859626.733,frame,25.04,48.29,,,738,1,1,COM4
1774859626.836,frame,,,1160,1530,739,2,1,COM4
1774859626.939,frame,,,1160,1530,740,162,1,COM4
1774859627.678,sim,25.20,48.60,,,,,,COM4
1774859627.730,frame,25.19,48.59,,,741,1,1,COM4
1774859627.833,frame,,,1125,1552,742,2,1,COM4
1774859627.937,frame,,,1125,1552,743,162,1,COM4
1774859628.676,sim,25.35,48.90,,,,,,COM4
1774859628.728,frame,25.34,48.89,,,744,1,1,COM4
1774859628.831,frame,,,1090,1574,745,2,1,COM4
1774859628.934,frame,,,1090,1574,746,162,1,COM4
1774859629.674,sim,25.50,49.20,,,,,,COM4
1774859629.726,frame,25.49,49.19,,,747,1,1,COM4
1774859629.829,frame,,,1055,1596,748,2,1,COM4
1774859629.933,frame,,,1055,1596,749,162,1,COM4
1774859630.670,sim,25.65,49.50,,,,,,COM4
1774859630.722,frame,25.64,49.49,,,750,1,1,COM4
1774859630.825,frame,,,1020,1618,751,2,1,COM4
1774859630.929,frame,,,1020,1618,752,162,1,COM4
1774859631.668,sim,25.80,49.80,,,,,,COM4
1774859631.720,frame,25.79,49.79,,,753,1,1,COM4
1774859631.822,frame,,,985,1640,754,2,1,COM4
1774859631.926,frame,,,985,1640,755,162,1,COM4
