host_ts,source,temp_c,hum_rh,seq,cmd,crc_ok,port
1774841378.745,frame,28.34,61.79,1795,161,1,COM4
1774841379.525,sim,28.50,62.10,,,,COM4
1774841379.599,frame,28.49,62.09,1796,1,1,COM4
1774841379.747,frame,28.49,62.09,1797,161,1,COM4
1774841380.526,sim,28.65,62.40,,,,COM4
1774841380.603,frame,28.64,62.39,1798,1,1,COM4
1774841380.750,frame,28.64,62.39,1799,161,1,COM4
1774841381.527,sim,28.80,62.70,,,,COM4
1774841381.600,frame,28.79,62.69,1800,1,1,COM4
1774841381.749,frame,28.79,62.69,1801,161,1,COM4
1774841382.528,sim,28.95,63.00,,,,COM4
1774841382.602,frame,28.94,62.99,1802,1,1,COM4
1774841382.750,frame,28.94,62.99,1803,161,1,COM4
1774841383.529,sim,29.10,63.30,,,,COM4
1774841383.605,frame,29.09,63.29,1804,1,1,COM4
1774841383.752,frame,29.09,63.29,1805,161,1,COM4
1774841384.530,sim,29.25,63.60,,,,COM4
1774841384.605,frame,29.24,63.59,1806,1,1,COM4
1774841384.751,frame,29.24,63.59,1807,161,1,COM4
1774841385.531,sim,29.40,63.90,,,,COM4
1774841385.608,frame,29.39,63.89,1808,1,1,COM4
1774841385.753,frame,29.39,63.89,1809,161,1,COM4
1774841386.532,sim,29.55,64.20,,,,COM4
1774841386.607,frame,29.54,64.19,1810,1,1,COM4
1774841386.753,frame,29.54,64.19,1811,161,1,COM4
1774841387.533,sim,29.70,64.50,,,,COM4
1774841387.610,frame,29.69,64.49,1812,1,1,COM4
1774841387.758,frame,29.69,64.49,1813,161,1,COM4
1774841388.534,sim,29.85,64.80,,,,COM4
1774841388.611,frame,29.84,64.79,1814,1,1,COM4
1774841388.763,frame,29.84,64.79,1815,161,1,COM4
1774841389.534,sim,30.00,65.10,,,,COM4
1774841389.608,frame,29.99,65.09,1816,1,1,COM4
1774841389.755,frame,29.99,65.09,1817,161,1,COM4
1774841390.535,sim,24.00,65.40,,,,COM4
1774841390.610,frame,24.00,65.39,1818,1,1,COM4
1774841390.753,frame,24.00,65.39,1819,161,1,COM4
1774841391.536,sim,24.15,65.70,,,,COM4
1774841391.611,frame,24.15,65.69,1820,1,1,COM4
1774841391.756,frame,24.15,65.69,1821,161,1,COM4
1774841392.537,sim,24.30,66.00,,,,COM4
1774841392.612,frame,24.30,65.99,1822,1,1,COM4
1774841392.763,frame,24.30,65.99,1823,161,1,COM4
1774841393.538,sim,24.45,66.30,,,,COM4
1774841393.615,frame,24.45,66.29,1824,1,1,COM4
1774841393.760,frame,24.45,66.29,1825,161,1,COM4
1774841394.539,sim,24.60,66.60,,,,COM4
1774841394.612,frame,24.59,66.59,1826,1,1,COM4
1774841394.760,frame,24.59,66.59,1827,161,1,COM4
1774841395.540,sim,24.75,66.90,,,,COM4
1774841395.613,frame,24.74,66.89,1828,1,1,COM4
1774841395.759,frame,24.74,66.89,1829,161,1,COM4
1774841396.542,sim,24.90,67.20,,,,COM4
1774841396.616,frame,24.89,67.19,1830,1,1,COM4
1774841396.757,frame,24.89,67.19,1831,161,1,COM4
1774841397.542,sim,25.05,67.50,,,,COM4
1774841397.618,frame,25.04,67.49,1832,1,1,COM4
1774841397.761,frame,25.04,67.49,1833,161,1,COM4
1774841398.544,sim,25.20,67.80,,,,COM4
1774841398.618,frame,25.19,67.79,1834,1,1,COM4
1774841398.765,frame,25.19,67.79,1835,161,1,COM4
1774841399.545,sim,25.35,68.10,,,,COM4
1774841399.619,frame,25.34,68.09,1836,1,1,COM4
1774841399.765,frame,25.34,68.09,1837,161,1,COM4
1774841400.546,sim,25.50,68.40,,,,COM4
1774841400.625,frame,25.49,68.39,1838,1,1,COM4
1774841400.770,frame,25.49,68.39,1839,161,1,COM4
1774841401.547,sim,25.65,68.70,,,,COM4
1774841401.623,frame,25.64,68.69,1840,1,1,COM4
1774841401.768,frame,25.64,68.69,1841,161,1,COM4
1774841402.548,sim,25.80,69.00,,,,COM4
1774841402.625,frame,25.79,69.00,1842,1,1,COM4
1774841402.772,frame,25.79,69.00,1843,161,1,COM4
1774841403.549,sim,25.95,69.30,,,,COM4
1774841403.624,frame,25.94,69.30,1844,1,1,COM4
1774841403.770,frame,25.94,69.30,1845,161,1,COM4
1774841404.550,sim,26.10,69.60,,,,COM4
1774841404.627,frame,26.09,69.60,1846,1,1,COM4
1774841404.774,frame,26.09,69.60,1847,161,1,COM4
1774841405.551,sim,26.25,69.90,,,,COM4
1774841405.627,frame,26.24,69.90,1848,1,1,COM4
1774841405.773,frame,26.24,69.90,1849,161,1,COM4
1774841406.552,sim,26.40,45.00,,,,COM4
1774841406.627,frame,26.39,45.00,1850,1,1,COM4
1774841407.550,sim,26.55,45.30,,,,COM4
1774841407.626,frame,26.54,45.30,1851,1,1,COM4
1774841407.772,frame,26.54,45.30,1852,161,1,COM4
1774841408.552,sim,26.70,45.60,,,,COM4
1774841408.626,frame,26.69,45.60,1853,1,1,COM4
1774841408.770,frame,26.69,45.60,1854,161,1,COM4
1774841409.553,sim,26.85,45.90,,,,COM4
1774841409.629,frame,26.84,45.90,1855,1,1,COM4
1774841409.779,frame,26.84,45.90,1856,161,1,COM4
1774841410.554,sim,27.00,46.20,,,,COM4
1774841410.630,frame,26.99,46.19,1857,1,1,COM4
1774841410.777,frame,26.99,46.19,1858,161,1,COM4
1774841411.555,sim,27.15,46.50,,,,COM4
1774841411.630,frame,27.14,46.49,1859,1,1,COM4
1774841411.778,frame,27.14,46.49,1860,161,1,COM4
1774841412.557,sim,27.30,46.80,,,,COM4
1774841412.635,frame,27.29,46.79,1861,1,1,COM4
1774841412.784,frame,27.29,46.79,1862,161,1,COM4
1774841413.558,sim,27.45,47.10,,,,COM4
1774841413.632,frame,27.44,47.09,1863,1,1,COM4
1774841413.779,frame,27.44,47.09,1864,161,1,COM4
1774841414.560,sim,27.60,47.40,,,,COM4
1774841414.634,frame,27.59,47.39,1865,1,1,COM4
1774841414.777,frame,27.59,47.39,1866,161,1,COM4
1774841415.561,sim,27.75,47.70,,,,COM4
1774841415.636,frame,27.74,47.69,1867,1,1,COM4
1774841415.779,frame,27.74,47.69,1868,161,1,COM4
1774841416.562,sim,27.90,48.00,,,,COM4
1774841416.637,frame,27.89,47.99,1869,1,1,COM4
1774841416.784,frame,27.89,47.99,1870,161,1,COM4
1774841417.563,sim,28.05,48.30,,,,COM4
1774841417.638,frame,28.04,48.29,1871,1,1,COM4
1774841417.781,frame,28.04,48.29,1872,161,1,COM4
1774841418.564,sim,28.20,48.60,,,,COM4
1774841418.642,frame,28.19,48.59,1873,1,1,COM4
1774841418.789,frame,28.19,48.59,1874,161,1,COM4
1774841419.565,sim,28.35,48.90,,,,COM4
1774841419.639,frame,28.34,48.89,1875,1,1,COM4
1774841419.788,frame,28.34,48.89,1876,161,1,COM4
1774841420.566,sim,28.50,49.20,,,,COM4
1774841420.640,frame,28.49,49.19,1877,1,1,COM4
1774841420.787,frame,28.49,49.19,1878,161,1,COM4
1774841421.567,sim,28.65,49.50,,,,COM4
1774841421.642,frame,28.64,49.49,1879,1,1,COM4
1774841421.786,frame,28.64,49.49,1880,161,1,COM4
1774841422.568,sim,28.80,49.80,,,,COM4
1774841422.644,frame,28.79,49.79,1881,1,1,COM4
1774841422.789,frame,28.79,49.79,1882,161,1,COM4
1774841423.570,sim,28.95,50.10,,,,COM4
1774841423.647,frame,28.94,50.09,1883,1,1,COM4
1774841423.794,frame,28.94,50.09,1884,161,1,COM4
1774841424.570,sim,29.10,50.40,,,,COM4
1774841424.645,frame,29.09,50.39,1885,1,1,COM4
1774841424.791,frame,29.09,50.39,1886,161,1,COM4
1774841425.571,sim,29.25,50.70,,,,COM4
1774841425.647,frame,29.24,50.69,1887,1,1,COM4
1774841425.797,frame,29.24,50.69,1888,161,1,COM4
1774841426.571,sim,29.40,51.00,,,,COM4
1774841426.647,frame,29.39,50.99,1889,1,1,COM4
1774841426.789,frame,29.39,50.99,1890,161,1,COM4
1774841427.572,sim,29.55,51.30,,,,COM4
1774841427.648,frame,29.54,51.29,1891,1,1,COM4
1774841427.794,frame,29.54,51.29,1892,161,1,COM4
1774841428.572,sim,29.70,51.60,,,,COM4
1774841428.645,frame,29.69,51.59,1893,1,1,COM4
1774841428.790,frame,29.69,51.59,1894,161,1,COM4
1774841429.573,sim,29.85,51.90,,,,COM4
1774841429.653,frame,29.84,51.89,1895,1,1,COM4
1774841429.801,frame,29.84,51.89,1896,161,1,COM4
1774841430.574,sim,30.00,52.20,,,,COM4
1774841430.649,frame,29.99,52.19,1897,1,1,COM4
1774841430.798,frame,29.99,52.19,1898,161,1,COM4
1774841431.575,sim,24.00,52.50,,,,COM4
1774841431.649,frame,24.00,52.49,1899,1,1,COM4
1774841432.573,sim,24.15,52.80,,,,COM4
1774841432.649,frame,24.15,52.79,1900,1,1,COM4
1774841433.571,sim,24.30,53.10,,,,COM4
1774841433.645,frame,24.30,53.09,1901,1,1,COM4
1774841434.569,sim,24.45,53.40,,,,COM4
1774841434.647,frame,24.45,53.39,1902,1,1,COM4
1774841435.568,sim,24.60,53.70,,,,COM4
1774841435.647,frame,24.59,53.69,1903,1,1,COM4
1774841436.566,sim,24.75,54.00,,,,COM4
1774841436.642,frame,24.74,53.99,1904,1,1,COM4
1774841437.564,sim,24.90,54.30,,,,COM4
1774841437.637,frame,24.89,54.29,1905,1,1,COM4
1774841438.562,sim,25.05,54.60,,,,COM4
1774841438.639,frame,25.04,54.59,1906,1,1,COM4
1774841439.560,sim,25.20,54.90,,,,COM4
1774841439.634,frame,25.19,54.89,1907,1,1,COM4
1774841440.558,sim,25.35,55.20,,,,COM4
1774841440.633,frame,25.34,55.19,1908,1,1,COM4
1774841441.556,sim,25.50,55.50,,,,COM4
1774841441.633,frame,25.49,55.49,1909,1,1,COM4
1774841442.555,sim,25.65,55.80,,,,COM4
1774841442.631,frame,25.64,55.79,1910,1,1,COM4
1774841443.553,sim,25.80,56.10,,,,COM4
1774841443.628,frame,25.79,56.09,1911,1,1,COM4
1774841444.550,sim,25.95,56.40,,,,COM4
1774841444.626,frame,25.94,56.39,1912,1,1,COM4
1774841445.548,sim,26.10,56.70,,,,COM4
1774841445.625,frame,26.09,56.69,1913,1,1,COM4
1774841446.547,sim,26.25,57.00,,,,COM4
1774841446.622,frame,26.24,56.99,1914,1,1,COM4
1774841447.546,sim,26.40,57.30,,,,COM4
1774841447.621,frame,26.39,57.29,1915,1,1,COM4
1774841448.544,sim,26.55,57.60,,,,COM4
1774841448.619,frame,26.54,57.59,1916,1,1,COM4
1774841448.762,frame,26.54,57.59,1917,161,1,COM4
1774841449.545,sim,26.70,57.90,,,,COM4
1774841449.621,frame,26.69,57.89,1918,1,1,COM4
1774841449.764,frame,26.69,57.89,1919,161,1,COM4
1774841450.546,sim,26.85,58.20,,,,COM4
1774841450.620,frame,26.84,58.19,1920,1,1,COM4
1774841450.768,frame,26.84,58.19,1921,161,1,COM4
1774841451.547,sim,27.00,58.50,,,,COM4
1774841451.621,frame,26.99,58.49,1922,1,1,COM4
1774841451.771,frame,26.99,58.49,1923,161,1,COM4
1774841452.548,sim,27.15,58.80,,,,COM4
1774841452.621,frame,27.14,58.79,1924,1,1,COM4
1774841452.765,frame,27.14,58.79,1925,161,1,COM4
1774841453.550,sim,27.30,59.10,,,,COM4
1774841453.626,frame,27.29,59.09,1926,1,1,COM4
1774841453.771,frame,27.29,59.09,1927,161,1,COM4
1774841454.551,sim,27.45,59.40,,,,COM4
1774841454.626,frame,27.44,59.39,1928,1,1,COM4
1774841454.772,frame,27.44,59.39,1929,161,1,COM4
1774841455.552,sim,27.60,59.70,,,,COM4
1774841455.625,frame,27.59,59.69,1930,1,1,COM4
1774841455.771,frame,27.59,59.69,1931,161,1,COM4
1774841456.554,sim,27.75,60.00,,,,COM4
1774841456.627,frame,27.74,59.99,1932,1,1,COM4
1774841456.769,frame,27.74,59.99,1933,161,1,COM4
1774841457.555,sim,27.90,60.30,,,,COM4
1774841457.629,frame,27.89,60.29,1934,1,1,COM4
1774841457.774,frame,27.89,60.29,1935,161,1,COM4
1774841458.556,sim,28.05,60.60,,,,COM4
1774841458.631,frame,28.04,60.59,1936,1,1,COM4
1774841458.775,frame,28.04,60.59,1937,161,1,COM4
1774841459.558,sim,28.20,60.90,,,,COM4
1774841459.638,frame,28.19,60.89,1938,1,1,COM4
1774841459.785,frame,28.19,60.89,1939,161,1,COM4
1774841460.559,sim,28.35,61.20,,,,COM4
1774841460.635,frame,28.34,61.19,1940,1,1,COM4
1774841460.781,frame,28.34,61.19,1941,161,1,COM4
1774841461.560,sim,28.50,61.50,,,,COM4
1774841461.632,frame,28.49,61.49,1942,1,1,COM4
1774841461.781,frame,28.49,61.49,1943,161,1,COM4
1774841462.561,sim,28.65,61.80,,,,COM4
1774841462.633,frame,28.64,61.79,1944,1,1,COM4
1774841462.776,frame,28.64,61.79,1945,161,1,COM4
1774841463.562,sim,28.80,62.10,,,,COM4
1774841463.635,frame,28.79,62.09,1946,1,1,COM4
1774841463.778,frame,28.79,62.09,1947,161,1,COM4
1774841464.563,sim,28.95,62.40,,,,COM4
1774841464.638,frame,28.94,62.39,1948,1,1,COM4
1774841464.781,frame,28.94,62.39,1949,161,1,COM4
1774841465.564,sim,29.10,62.70,,,,COM4
1774841465.641,frame,29.09,62.69,1950,1,1,COM4
1774841465.786,frame,29.09,62.69,1951,161,1,COM4
1774841466.565,sim,29.25,63.00,,,,COM4
1774841466.640,frame,29.24,62.99,1952,1,1,COM4
1774841466.784,frame,29.24,62.99,1953,161,1,COM4
1774841467.566,sim,29.40,63.30,,,,COM4
1774841467.644,frame,29.39,63.29,1954,1,1,COM4
1774841467.791,frame,29.39,63.29,1955,161,1,COM4
1774841468.566,sim,29.55,63.60,,,,COM4
1774841468.642,frame,29.54,63.59,1956,1,1,COM4
1774841468.783,frame,29.54,63.59,1957,161,1,COM4
1774841469.567,sim,29.70,63.90,,,,COM4
1774841469.643,frame,29.69,63.89,1958,1,1,COM4
1774841469.789,frame,29.69,63.89,1959,161,1,COM4
1774841470.568,sim,29.85,64.20,,,,COM4
1774841470.648,frame,29.84,64.19,1960,1,1,COM4
1774841470.793,frame,29.84,64.19,1961,161,1,COM4
1774841471.570,sim,30.00,64.50,,,,COM4
1774841471.647,frame,29.99,64.49,1962,1,1,COM4
1774841471.800,frame,29.99,64.49,1963,161,1,COM4
1774841472.570,sim,24.00,64.80,,,,COM4
1774841472.648,frame,24.00,64.79,1964,1,1,COM4
1774841472.797,frame,24.00,64.79,1965,161,1,COM4
1774841473.571,sim,24.15,65.10,,,,COM4
1774841473.647,frame,24.15,65.09,1966,1,1,COM4
1774841473.795,frame,24.15,65.09,1967,161,1,COM4
1774841474.572,sim,24.30,65.40,,,,COM4
1774841474.647,frame,24.30,65.39,1968,1,1,COM4
1774841474.789,frame,24.30,65.39,1969,161,1,COM4
1774841475.573,sim,24.45,65.70,,,,COM4
1774841475.645,frame,24.45,65.69,1970,1,1,COM4
1774841475.787,frame,24.45,65.69,1971,161,1,COM4
1774841476.573,sim,24.60,66.00,,,,COM4
1774841476.649,frame,24.59,65.99,1972,1,1,COM4
1774841476.793,frame,24.59,65.99,1973,161,1,COM4
1774841477.574,sim,24.75,66.30,,,,COM4
1774841477.651,frame,24.74,66.29,1974,1,1,COM4
1774841477.796,frame,24.74,66.29,1975,161,1,COM4
1774841478.574,sim,24.90,66.60,,,,COM4
1774841478.648,frame,24.89,66.59,1976,1,1,COM4
1774841478.790,frame,24.89,66.59,1977,161,1,COM4
1774841479.575,sim,25.05,66.90,,,,COM4
1774841479.649,frame,25.04,66.89,1978,1,1,COM4
1774841479.797,frame,25.04,66.89,1979,161,1,COM4
1774841480.576,sim,25.20,67.20,,,,COM4
1774841480.651,frame,25.19,67.19,1980,1,1,COM4
1774841480.796,frame,25.19,67.19,1981,161,1,COM4
1774841481.576,sim,25.35,67.50,,,,COM4
1774841481.653,frame,25.34,67.49,1982,1,1,COM4
1774841481.795,frame,25.34,67.49,1983,161,1,COM4
1774841482.577,sim,25.50,67.80,,,,COM4
1774841482.652,frame,25.49,67.79,1984,1,1,COM4
1774841482.800,frame,25.49,67.79,1985,161,1,COM4
1774841483.578,sim,25.65,68.10,,,,COM4
1774841483.654,frame,25.64,68.09,1986,1,1,COM4
1774841483.801,frame,25.64,68.09,1987,161,1,COM4
1774841484.579,sim,25.80,68.40,,,,COM4
1774841484.655,frame,25.79,68.39,1988,1,1,COM4
1774841484.800,frame,25.79,68.39,1989,161,1,COM4
1774841485.580,sim,25.95,68.70,,,,COM4
1774841485.655,frame,25.94,68.69,1990,1,1,COM4
1774841485.802,frame,25.94,68.69,1991,161,1,COM4
1774841486.580,sim,26.10,69.00,,,,COM4
1774841486.653,frame,26.09,69.00,1992,1,1,COM4
1774841486.798,frame,26.09,69.00,1993,161,1,COM4
1774841487.580,sim,26.25,69.30,,,,COM4
1774841487.655,frame,26.24,69.30,1994,1,1,COM4
1774841487.804,frame,26.24,69.30,1995,161,1,COM4
1774841488.581,sim,26.40,69.60,,,,COM4
1774841488.655,frame,26.39,69.60,1996,1,1,COM4
1774841488.804,frame,26.39,69.60,1997,161,1,COM4
1774841489.581,sim,26.55,69.90,,,,COM4
1774841489.659,frame,26.54,69.90,1998,1,1,COM4
1774841489.805,frame,26.54,69.90,1999,161,1,COM4
1774841490.582,sim,26.70,45.00,,,,COM4
1774841490.655,frame,26.69,45.00,2000,1,1,COM4
1774841490.801,frame,26.69,45.00,2001,161,1,COM4
1774841491.582,sim,26.85,45.30,,,,COM4
1774841491.656,frame,26.84,45.30,2002,1,1,COM4
1774841491.801,frame,26.84,45.30,2003,161,1,COM4
1774841492.583,sim,27.00,45.60,,,,COM4
1774841492.661,frame,26.99,45.60,2004,1,1,COM4
1774841492.811,frame,26.99,45.60,2005,161,1,COM4
1774841493.584,sim,27.15,45.90,,,,COM4
1774841493.661,frame,27.14,45.90,2006,1,1,COM4
1774841493.807,frame,27.14,45.90,2007,161,1,COM4
1774841494.585,sim,27.30,46.20,,,,COM4
1774841494.659,frame,27.29,46.19,2008,1,1,COM4
1774841494.806,frame,27.29,46.19,2009,161,1,COM4
1774841495.586,sim,27.45,46.50,,,,COM4
1774841495.659,frame,27.44,46.49,2010,1,1,COM4
1774841495.804,frame,27.44,46.49,2011,161,1,COM4
1774841496.587,sim,27.60,46.80,,,,COM4
1774841496.661,frame,27.59,46.79,2012,1,1,COM4
1774841496.808,frame,27.59,46.79,2013,161,1,COM4
1774841497.588,sim,27.75,47.10,,,,COM4
1774841497.663,frame,27.74,47.09,2014,1,1,COM4
1774841497.808,frame,27.74,47.09,2015,161,1,COM4
1774841498.588,sim,27.90,47.40,,,,COM4
1774841498.664,frame,27.89,47.39,2016,1,1,COM4
1774841498.813,frame,27.89,47.39,2017,161,1,COM4
1774841499.590,sim,28.05,47.70,,,,COM4
1774841499.664,frame,28.04,47.69,2018,1,1,COM4
1774841499.812,frame,28.04,47.69,2019,161,1,COM4
1774841500.590,sim,28.20,48.00,,,,COM4
1774841500.667,frame,28.19,47.99,2020,1,1,COM4
1774841500.810,frame,28.19,47.99,2021,161,1,COM4
1774841501.591,sim,28.35,48.30,,,,COM4
1774841501.668,frame,28.34,48.29,2022,1,1,COM4
1774841501.814,frame,28.34,48.29,2023,161,1,COM4
1774841502.592,sim,28.50,48.60,,,,COM4
1774841502.665,frame,28.49,48.59,2024,1,1,COM4
1774841502.808,frame,28.49,48.59,2025,161,1,COM4
1774841503.593,sim,28.65,48.90,,,,COM4
1774841503.669,frame,28.64,48.89,2026,1,1,COM4
1774841503.815,frame,28.64,48.89,2027,161,1,COM4
1774841504.593,sim,28.80,49.20,,,,COM4
1774841504.667,frame,28.79,49.19,2028,1,1,COM4
1774841504.812,frame,28.79,49.19,2029,161,1,COM4
1774841505.594,sim,28.95,49.50,,,,COM4
1774841505.673,frame,28.94,49.49,2030,1,1,COM4
1774841505.826,frame,28.94,49.49,2031,161,1,COM4
1774841506.595,sim,29.10,49.80,,,,COM4
1774841506.671,frame,29.09,49.79,2032,1,1,COM4
1774841506.814,frame,29.09,49.79,2033,161,1,COM4
1774841507.596,sim,29.25,50.10,,,,COM4
1774841507.672,frame,29.24,50.09,2034,1,1,COM4
1774841507.821,frame,29.24,50.09,2035,161,1,COM4
1774841508.597,sim,29.40,50.40,,,,COM4
1774841508.674,frame,29.39,50.39,2036,1,1,COM4
1774841508.820,frame,29.39,50.39,2037,161,1,COM4
1774841509.598,sim,29.55,50.70,,,,COM4
1774841509.672,frame,29.54,50.69,2038,1,1,COM4
1774841509.817,frame,29.54,50.69,2039,161,1,COM4
1774841510.599,sim,29.70,51.00,,,,COM4
1774841510.675,frame,29.69,50.99,2040,1,1,COM4
1774841510.821,frame,29.69,50.99,2041,161,1,COM4
1774841511.600,sim,29.85,51.30,,,,COM4
1774841511.676,frame,29.84,51.29,2042,1,1,COM4
1774841511.823,frame,29.84,51.29,2043,161,1,COM4
1774841512.601,sim,30.00,51.60,,,,COM4
1774841512.677,frame,29.99,51.59,2044,1,1,COM4
1774841512.823,frame,29.99,51.59,2045,161,1,COM4
1774841513.602,sim,24.00,51.90,,,,COM4
1774841513.681,frame,24.00,51.89,2046,1,1,COM4
1774841514.600,sim,24.15,52.20,,,,COM4
1774841514.676,frame,24.15,52.19,2047,1,1,COM4
1774841515.598,sim,24.30,52.50,,,,COM4
1774841515.674,frame,24.30,52.49,2048,1,1,COM4
1774841516.596,sim,24.45,52.80,,,,COM4
1774841516.670,frame,24.45,52.79,2049,1,1,COM4
1774841517.594,sim,24.60,53.10,,,,COM4
1774841517.670,frame,24.59,53.09,2050,1,1,COM4
1774841518.591,sim,24.75,53.40,,,,COM4
1774841518.669,frame,24.74,53.39,2051,1,1,COM4
1774841519.589,sim,24.90,53.70,,,,COM4
1774841519.662,frame,24.89,53.69,2052,1,1,COM4
1774841520.587,sim,25.05,54.00,,,,COM4
1774841520.659,frame,25.04,53.99,2053,1,1,COM4
1774841521.584,sim,25.20,54.30,,,,COM4
1774841521.657,frame,25.19,54.29,2054,1,1,COM4
1774841522.581,sim,25.35,54.60,,,,COM4
1774841522.655,frame,25.34,54.59,2055,1,1,COM4
1774841523.578,sim,25.50,54.90,,,,COM4
1774841523.651,frame,25.49,54.89,2056,1,1,COM4
1774841524.576,sim,25.65,55.20,,,,COM4
1774841524.647,frame,25.64,55.19,2057,1,1,COM4
1774841525.574,sim,25.80,55.50,,,,COM4
1774841525.650,frame,25.79,55.49,2058,1,1,COM4
1774841526.571,sim,25.95,55.80,,,,COM4
1774841526.646,frame,25.94,55.79,2059,1,1,COM4
1774841527.569,sim,26.10,56.10,,,,COM4
1774841527.644,frame,26.09,56.09,2060,1,1,COM4
1774841528.567,sim,26.25,56.40,,,,COM4
1774841528.641,frame,26.24,56.39,2061,1,1,COM4
1774841529.564,sim,26.40,56.70,,,,COM4
1774841529.638,frame,26.39,56.69,2062,1,1,COM4
1774841530.562,sim,26.55,57.00,,,,COM4
1774841530.636,frame,26.54,56.99,2063,1,1,COM4
1774841530.782,frame,26.54,56.99,2064,161,1,COM4
1774841531.562,sim,26.70,57.30,,,,COM4
1774841531.638,frame,26.69,57.29,2065,1,1,COM4
1774841531.782,frame,26.69,57.29,2066,161,1,COM4
1774841532.563,sim,26.85,57.60,,,,COM4
1774841532.638,frame,26.84,57.59,2067,1,1,COM4
1774841532.783,frame,26.84,57.59,2068,161,1,COM4
1774841533.563,sim,27.00,57.90,,,,COM4
1774841533.639,frame,26.99,57.89,2069,1,1,COM4
1774841533.781,frame,26.99,57.89,2070,161,1,COM4
1774841534.564,sim,27.15,58.20,,,,COM4
1774841534.636,frame,27.14,58.19,2071,1,1,COM4
1774841534.781,frame,27.14,58.19,2072,161,1,COM4
1774841535.564,sim,27.30,58.50,,,,COM4
1774841535.641,frame,27.29,58.49,2073,1,1,COM4
1774841535.784,frame,27.29,58.49,2074,161,1,COM4
1774841536.565,sim,27.45,58.80,,,,COM4
1774841536.638,frame,27.44,58.79,2075,1,1,COM4
1774841536.783,frame,27.44,58.79,2076,161,1,COM4
1774841537.565,sim,27.60,59.10,,,,COM4
1774841537.639,frame,27.59,59.09,2077,1,1,COM4
1774841537.783,frame,27.59,59.09,2078,161,1,COM4
1774841538.565,sim,27.75,59.40,,,,COM4
1774841538.639,frame,27.74,59.39,2079,1,1,COM4
1774841538.786,frame,27.74,59.39,2080,161,1,COM4
1774841539.565,sim,27.90,59.70,,,,COM4
1774841539.641,frame,27.89,59.69,2081,1,1,COM4
1774841539.786,frame,27.89,59.69,2082,161,1,COM4
1774841540.565,sim,28.05,60.00,,,,COM4
1774841540.640,frame,28.04,59.99,2083,1,1,COM4
1774841540.791,frame,28.04,59.99,2084,161,1,COM4
1774841541.566,sim,28.20,60.30,,,,COM4
1774841541.642,frame,28.19,60.29,2085,1,1,COM4
1774841541.786,frame,28.19,60.29,2086,161,1,COM4
1774841542.567,sim,28.35,60.60,,,,COM4
1774841542.641,frame,28.34,60.59,2087,1,1,COM4
1774841542.785,frame,28.34,60.59,2088,161,1,COM4
1774841543.567,sim,28.50,60.90,,,,COM4
1774841543.641,frame,28.49,60.89,2089,1,1,COM4
1774841543.783,frame,28.49,60.89,2090,161,1,COM4
1774841544.568,sim,28.65,61.20,,,,COM4
1774841544.644,frame,28.64,61.19,2091,1,1,COM4
1774841544.791,frame,28.64,61.19,2092,161,1,COM4
1774841545.568,sim,28.80,61.50,,,,COM4
1774841545.643,frame,28.79,61.49,2093,1,1,COM4
1774841545.787,frame,28.79,61.49,2094,161,1,COM4
1774841546.568,sim,28.95,61.80,,,,COM4
1774841546.643,frame,28.94,61.79,2095,1,1,COM4
1774841546.785,frame,28.94,61.79,2096,161,1,COM4
1774841547.569,sim,29.10,62.10,,,,COM4
1774841547.643,frame,29.09,62.09,2097,1,1,COM4
1774841547.789,frame,29.09,62.09,2098,161,1,COM4
1774841548.569,sim,29.25,62.40,,,,COM4
1774841548.643,frame,29.24,62.39,2099,1,1,COM4
1774841548.788,frame,29.24,62.39,2100,161,1,COM4
1774841549.569,sim,29.40,62.70,,,,COM4
1774841549.644,frame,29.39,62.69,2101,1,1,COM4
1774841549.794,frame,29.39,62.69,2102,161,1,COM4
1774841550.570,sim,29.55,63.00,,,,COM4
1774841550.642,frame,29.54,62.99,2103,1,1,COM4
1774841550.790,frame,29.54,62.99,2104,161,1,COM4
1774841551.570,sim,29.70,63.30,,,,COM4
1774841551.645,frame,29.69,63.29,2105,1,1,COM4
1774841551.789,frame,29.69,63.29,2106,161,1,COM4
1774841552.570,sim,29.85,63.60,,,,COM4
1774841552.644,frame,29.84,63.59,2107,1,1,COM4
1774841552.788,frame,29.84,63.59,2108,161,1,COM4
1774841553.571,sim,30.00,63.90,,,,COM4
1774841553.644,frame,29.99,63.89,2109,1,1,COM4
1774841553.787,frame,29.99,63.89,2110,161,1,COM4
1774841554.571,sim,24.00,64.20,,,,COM4
1774841554.646,frame,24.00,64.19,2111,1,1,COM4
1774841554.792,frame,24.00,64.19,2112,161,1,COM4
1774841555.571,sim,24.15,64.50,,,,COM4
1774841555.645,frame,24.15,64.49,2113,1,1,COM4
1774841555.795,frame,24.15,64.49,2114,161,1,COM4
1774841556.572,sim,24.30,64.80,,,,COM4
1774841556.647,frame,24.30,64.79,2115,1,1,COM4
1774841556.798,frame,24.30,64.79,2116,161,1,COM4
1774841557.572,sim,24.45,65.10,,,,COM4
1774841557.646,frame,24.45,65.09,2117,1,1,COM4
1774841557.790,frame,24.45,65.09,2118,161,1,COM4
1774841558.573,sim,24.60,65.40,,,,COM4
1774841558.645,frame,24.59,65.39,2119,1,1,COM4
1774841558.790,frame,24.59,65.39,2120,161,1,COM4
