host_ts,source,temp_c,hum_rh,seq,cmd,crc_ok,port
1774839909.793,frame,27.44,51.89,425,1,1,COM4
1774839910.220,sim,27.60,52.20,,,,COM4
1774839910.293,frame,27.59,52.19,426,1,1,COM4
1774839910.722,sim,27.75,52.50,,,,COM4
1774839910.796,frame,27.74,52.49,427,1,1,COM4
1774839911.224,sim,27.90,52.80,,,,COM4
1774839911.297,frame,27.89,52.79,428,1,1,COM4
1774839911.726,sim,28.05,53.10,,,,COM4
1774839911.798,frame,28.04,53.09,429,1,1,COM4
1774839912.228,sim,28.20,53.40,,,,COM4
1774839912.301,frame,28.19,53.39,430,1,1,COM4
1774839912.730,sim,28.35,53.70,,,,COM4
1774839912.806,frame,28.34,53.69,431,1,1,COM4
1774839913.232,sim,28.50,54.00,,,,COM4
1774839913.305,frame,28.49,53.99,432,1,1,COM4
1774839913.734,sim,28.65,54.30,,,,COM4
1774839913.807,frame,28.64,54.29,433,1,1,COM4
1774839914.236,sim,28.80,54.60,,,,COM4
1774839914.311,frame,28.79,54.59,434,1,1,COM4
1774839914.738,sim,28.95,54.90,,,,COM4
1774839914.812,frame,28.94,54.89,435,1,1,COM4
1774839915.239,sim,29.10,55.20,,,,COM4
1774839915.312,frame,29.09,55.19,436,1,1,COM4
1774839915.741,sim,29.25,55.50,,,,COM4
1774839915.813,frame,29.24,55.49,437,1,1,COM4
1774839916.243,sim,29.40,55.80,,,,COM4
1774839916.316,frame,29.39,55.79,438,1,1,COM4
1774839916.745,sim,29.55,56.10,,,,COM4
1774839916.817,frame,29.54,56.09,439,1,1,COM4
1774839917.246,sim,29.70,56.40,,,,COM4
1774839917.318,frame,29.69,56.39,440,1,1,COM4
1774839917.748,sim,29.85,56.70,,,,COM4
1774839917.822,frame,29.84,56.69,441,1,1,COM4
1774839918.250,sim,30.00,57.00,,,,COM4
1774839918.325,frame,29.99,56.99,442,1,1,COM4
1774839918.751,sim,24.00,57.30,,,,COM4
1774839918.823,frame,24.00,57.29,443,1,1,COM4
1774839919.253,sim,24.15,57.60,,,,COM4
1774839919.324,frame,24.15,57.59,444,1,1,COM4
1774839919.755,sim,24.30,57.90,,,,COM4
1774839919.829,frame,24.30,57.89,445,1,1,COM4
1774839920.257,sim,24.45,58.20,,,,COM4
1774839920.330,frame,24.45,58.19,446,1,1,COM4
1774839920.759,sim,24.60,58.50,,,,COM4
1774839920.834,frame,24.59,58.49,447,1,1,COM4
1774839921.260,sim,24.75,58.80,,,,COM4
1774839921.332,frame,24.74,58.79,448,1,1,COM4
1774839921.762,sim,24.90,59.10,,,,COM4
1774839921.835,frame,24.89,59.09,449,1,1,COM4
1774839922.264,sim,25.05,59.40,,,,COM4
1774839922.337,frame,25.04,59.39,450,1,1,COM4
1774839922.766,sim,25.20,59.70,,,,COM4
1774839922.840,frame,25.19,59.69,451,1,1,COM4
1774839923.268,sim,25.35,60.00,,,,COM4
1774839923.339,frame,25.34,59.99,452,1,1,COM4
1774839923.770,sim,25.50,60.30,,,,COM4
1774839923.843,frame,25.49,60.29,453,1,1,COM4
1774839924.272,sim,25.65,60.60,,,,COM4
1774839924.345,frame,25.64,60.59,454,1,1,COM4
1774839924.774,sim,25.80,60.90,,,,COM4
1774839924.850,frame,25.79,60.89,455,1,1,COM4
1774839925.275,sim,25.95,61.20,,,,COM4
1774839925.348,frame,25.94,61.19,456,1,1,COM4
1774839925.777,sim,26.10,61.50,,,,COM4
1774839925.850,frame,26.09,61.49,457,1,1,COM4
1774839926.279,sim,26.25,61.80,,,,COM4
1774839926.352,frame,26.24,61.79,458,1,1,COM4
1774839926.781,sim,26.40,62.10,,,,COM4
1774839926.855,frame,26.39,62.09,459,1,1,COM4
1774839927.283,sim,26.55,62.40,,,,COM4
1774839927.356,frame,26.54,62.39,460,1,1,COM4
1774839927.785,sim,26.70,62.70,,,,COM4
1774839927.857,frame,26.69,62.69,461,1,1,COM4
1774839928.287,sim,26.85,63.00,,,,COM4
1774839928.359,frame,26.84,62.99,462,1,1,COM4
1774839928.789,sim,27.00,63.30,,,,COM4
1774839928.861,frame,26.99,63.29,463,1,1,COM4
1774839929.291,sim,27.15,63.60,,,,COM4
1774839929.365,frame,27.14,63.59,464,1,1,COM4
1774839929.793,sim,27.30,63.90,,,,COM4
1774839929.867,frame,27.29,63.89,465,1,1,COM4
1774839930.295,sim,27.45,64.20,,,,COM4
1774839930.370,frame,27.44,64.19,466,1,1,COM4
1774839930.797,sim,27.60,64.50,,,,COM4
1774839930.869,frame,27.59,64.49,467,1,1,COM4
1774839931.299,sim,27.75,64.80,,,,COM4
1774839931.371,frame,27.74,64.79,468,1,1,COM4
1774839931.801,sim,27.90,65.10,,,,COM4
1774839931.878,frame,27.89,65.09,469,1,1,COM4
1774839932.303,sim,28.05,65.40,,,,COM4
1774839932.375,frame,28.04,65.39,470,1,1,COM4
1774839932.805,sim,28.20,65.70,,,,COM4
1774839932.878,frame,28.19,65.69,471,1,1,COM4
1774839933.307,sim,28.35,66.00,,,,COM4
1774839933.379,frame,28.34,65.99,472,1,1,COM4
1774839933.808,sim,28.50,66.30,,,,COM4
1774839933.884,frame,28.49,66.29,473,1,1,COM4
1774839934.310,sim,28.65,66.60,,,,COM4
1774839934.385,frame,28.64,66.59,474,1,1,COM4
1774839934.812,sim,28.80,66.90,,,,COM4
1774839934.885,frame,28.79,66.89,475,1,1,COM4
1774839935.314,sim,28.95,67.20,,,,COM4
1774839935.386,frame,28.94,67.19,476,1,1,COM4
1774839935.816,sim,29.10,67.50,,,,COM4
1774839935.892,frame,29.09,67.49,477,1,1,COM4
1774839936.319,sim,29.25,67.80,,,,COM4
1774839936.392,frame,29.24,67.79,478,1,1,COM4
1774839936.821,sim,29.40,68.10,,,,COM4
1774839936.893,frame,29.39,68.09,479,1,1,COM4
1774839937.322,sim,29.55,68.40,,,,COM4
1774839937.395,frame,29.54,68.39,480,1,1,COM4
1774839937.824,sim,29.70,68.70,,,,COM4
1774839937.900,frame,29.69,68.69,481,1,1,COM4
1774839938.326,sim,29.85,69.00,,,,COM4
1774839938.399,frame,29.84,69.00,482,1,1,COM4
1774839938.828,sim,30.00,69.30,,,,COM4
1774839938.901,frame,29.99,69.30,483,1,1,COM4
1774839939.330,sim,24.00,69.60,,,,COM4
1774839939.404,frame,24.00,69.60,484,1,1,COM4
1774839939.832,sim,24.15,69.90,,,,COM4
1774839939.907,frame,24.15,69.90,485,1,1,COM4
1774839940.334,sim,24.30,45.00,,,,COM4
1774839940.406,frame,24.30,45.00,486,1,1,COM4
1774839940.837,sim,24.45,45.30,,,,COM4
1774839940.911,frame,24.45,45.30,487,1,1,COM4
1774839941.337,sim,24.60,45.60,,,,COM4
1774839941.410,frame,24.59,45.60,488,1,1,COM4
1774839941.839,sim,24.75,45.90,,,,COM4
1774839941.913,frame,24.74,45.90,489,1,1,COM4
1774839942.341,sim,24.90,46.20,,,,COM4
1774839942.415,frame,24.89,46.19,490,1,1,COM4
1774839942.843,sim,25.05,46.50,,,,COM4
1774839942.918,frame,25.04,46.49,491,1,1,COM4
1774839943.344,sim,25.20,46.80,,,,COM4
1774839943.417,frame,25.19,46.79,492,1,1,COM4
1774839943.846,sim,25.35,47.10,,,,COM4
1774839943.922,frame,25.34,47.09,493,1,1,COM4
1774839944.348,sim,25.50,47.40,,,,COM4
1774839944.419,frame,25.49,47.39,494,1,1,COM4
1774839944.850,sim,25.65,47.70,,,,COM4
1774839944.921,frame,25.64,47.69,495,1,1,COM4
1774839945.351,sim,25.80,48.00,,,,COM4
1774839945.425,frame,25.79,47.99,496,1,1,COM4
1774839945.853,sim,25.95,48.30,,,,COM4
1774839945.926,frame,25.94,48.29,497,1,1,COM4
1774839946.355,sim,26.10,48.60,,,,COM4
1774839946.427,frame,26.09,48.59,498,1,1,COM4
1774839946.857,sim,26.25,48.90,,,,COM4
1774839946.930,frame,26.24,48.89,499,1,1,COM4
1774839947.359,sim,26.40,49.20,,,,COM4
1774839947.431,frame,26.39,49.19,500,1,1,COM4
1774839947.861,sim,26.55,49.50,,,,COM4
1774839947.933,frame,26.54,49.49,501,1,1,COM4
1774839948.363,sim,26.70,49.80,,,,COM4
1774839948.434,frame,26.69,49.79,502,1,1,COM4
1774839948.865,sim,26.85,50.10,,,,COM4
1774839948.937,frame,26.84,50.09,503,1,1,COM4
1774839949.367,sim,27.00,50.40,,,,COM4
1774839949.439,frame,26.99,50.39,504,1,1,COM4
1774839949.869,sim,27.15,50.70,,,,COM4
1774839949.942,frame,27.14,50.69,505,1,1,COM4
1774839950.371,sim,27.30,51.00,,,,COM4
1774839950.444,frame,27.29,50.99,506,1,1,COM4
1774839950.873,sim,27.45,51.30,,,,COM4
1774839950.947,frame,27.44,51.29,507,1,1,COM4
1774839951.375,sim,27.60,51.60,,,,COM4
1774839951.448,frame,27.59,51.59,508,1,1,COM4
1774839951.878,sim,27.75,51.90,,,,COM4
1774839951.951,frame,27.74,51.89,509,1,1,COM4
1774839952.380,sim,27.90,52.20,,,,COM4
1774839952.454,frame,27.89,52.19,510,1,1,COM4
1774839952.882,sim,28.05,52.50,,,,COM4
1774839952.956,frame,28.04,52.49,511,1,1,COM4
1774839953.384,sim,28.20,52.80,,,,COM4
1774839953.455,frame,28.19,52.79,512,1,1,COM4
1774839953.886,sim,28.35,53.10,,,,COM4
1774839953.959,frame,28.34,53.09,513,1,1,COM4
1774839954.388,sim,28.50,53.40,,,,COM4
1774839954.460,frame,28.49,53.39,514,1,1,COM4
1774839954.890,sim,28.65,53.70,,,,COM4
1774839954.961,frame,28.64,53.69,515,1,1,COM4
1774839955.392,sim,28.80,54.00,,,,COM4
1774839955.467,frame,28.79,53.99,516,1,1,COM4
1774839955.895,sim,28.95,54.30,,,,COM4
1774839955.971,frame,28.94,54.29,517,1,1,COM4
1774839956.397,sim,29.10,54.60,,,,COM4
1774839956.469,frame,29.09,54.59,518,1,1,COM4
1774839956.899,sim,29.25,54.90,,,,COM4
1774839956.969,frame,29.24,54.89,519,1,1,COM4
1774839957.401,sim,29.40,55.20,,,,COM4
1774839957.472,frame,29.39,55.19,520,1,1,COM4
1774839957.903,sim,29.55,55.50,,,,COM4
1774839957.975,frame,29.54,55.49,521,1,1,COM4
1774839958.405,sim,29.70,55.80,,,,COM4
1774839958.479,frame,29.69,55.79,522,1,1,COM4
1774839958.908,sim,29.85,56.10,,,,COM4
1774839958.978,frame,29.84,56.09,523,1,1,COM4
1774839959.410,sim,30.00,56.40,,,,COM4
1774839959.481,frame,29.99,56.39,524,1,1,COM4
1774839959.912,sim,24.00,56.70,,,,COM4
1774839959.987,frame,24.00,56.69,525,1,1,COM4
1774839960.414,sim,24.15,57.00,,,,COM4
1774839960.487,frame,24.15,56.99,526,1,1,COM4
1774839960.916,sim,24.30,57.30,,,,COM4
1774839960.987,frame,24.30,57.29,527,1,1,COM4
1774839961.418,sim,24.45,57.60,,,,COM4
1774839961.490,frame,24.45,57.59,528,1,1,COM4
1774839961.920,sim,24.60,57.90,,,,COM4
1774839961.998,frame,24.59,57.89,529,1,1,COM4
1774839962.422,sim,24.75,58.20,,,,COM4
1774839962.495,frame,24.74,58.19,530,1,1,COM4
1774839962.924,sim,24.90,58.50,,,,COM4
1774839962.996,frame,24.89,58.49,531,1,1,COM4
1774839963.426,sim,25.05,58.80,,,,COM4
1774839963.499,frame,25.04,58.79,532,1,1,COM4
1774839963.929,sim,25.20,59.10,,,,COM4
1774839964.004,frame,25.19,59.09,533,1,1,COM4
1774839964.430,sim,25.35,59.40,,,,COM4
1774839964.504,frame,25.34,59.39,534,1,1,COM4
1774839964.932,sim,25.50,59.70,,,,COM4
1774839965.005,frame,25.49,59.69,535,1,1,COM4
1774839965.434,sim,25.65,60.00,,,,COM4
1774839965.505,frame,25.64,59.99,536,1,1,COM4
1774839965.936,sim,25.80,60.30,,,,COM4
1774839966.009,frame,25.79,60.29,537,1,1,COM4
1774839966.438,sim,25.95,60.60,,,,COM4
1774839966.513,frame,25.94,60.59,538,1,1,COM4
1774839966.940,sim,26.10,60.90,,,,COM4
1774839967.011,frame,26.09,60.89,539,1,1,COM4
1774839967.442,sim,26.25,61.20,,,,COM4
1774839967.513,frame,26.24,61.19,540,1,1,COM4
1774839967.944,sim,26.40,61.50,,,,COM4
1774839968.017,frame,26.39,61.49,541,1,1,COM4
1774839968.446,sim,26.55,61.80,,,,COM4
1774839968.517,frame,26.54,61.79,542,1,1,COM4
1774839968.948,sim,26.70,62.10,,,,COM4
1774839969.019,frame,26.69,62.09,543,1,1,COM4
1774839969.449,sim,26.85,62.40,,,,COM4
1774839969.522,frame,26.84,62.39,544,1,1,COM4
1774839969.951,sim,27.00,62.70,,,,COM4
1774839970.028,frame,26.99,62.69,545,1,1,COM4
1774839970.453,sim,27.15,63.00,,,,COM4
1774839970.526,frame,27.14,62.99,546,1,1,COM4
1774839970.955,sim,27.30,63.30,,,,COM4
1774839971.029,frame,27.29,63.29,547,1,1,COM4
1774839971.457,sim,27.45,63.60,,,,COM4
1774839971.536,frame,27.44,63.59,548,1,1,COM4
1774839971.959,sim,27.60,63.90,,,,COM4
1774839972.029,frame,27.59,63.89,549,1,1,COM4
1774839972.460,sim,27.75,64.20,,,,COM4
1774839972.535,frame,27.74,64.19,550,1,1,COM4
1774839972.962,sim,27.90,64.50,,,,COM4
1774839973.036,frame,27.89,64.49,551,1,1,COM4
1774839973.464,sim,28.05,64.80,,,,COM4
1774839973.536,frame,28.04,64.79,552,1,1,COM4
1774839973.966,sim,28.20,65.10,,,,COM4
1774839974.040,frame,28.19,65.09,553,1,1,COM4
1774839974.468,sim,28.35,65.40,,,,COM4
1774839974.544,frame,28.34,65.39,554,1,1,COM4
1774839974.969,sim,28.50,65.70,,,,COM4
1774839975.043,frame,28.49,65.69,555,1,1,COM4
1774839975.472,sim,28.65,66.00,,,,COM4
1774839975.544,frame,28.64,65.99,556,1,1,COM4
1774839975.974,sim,28.80,66.30,,,,COM4
1774839976.052,frame,28.79,66.29,557,1,1,COM4
1774839976.476,sim,28.95,66.60,,,,COM4
1774839976.551,frame,28.94,66.59,558,1,1,COM4
1774839976.978,sim,29.10,66.90,,,,COM4
1774839977.050,frame,29.09,66.89,559,1,1,COM4
1774839977.480,sim,29.25,67.20,,,,COM4
1774839977.556,frame,29.24,67.19,560,1,1,COM4
1774839977.982,sim,29.40,67.50,,,,COM4
1774839978.057,frame,29.39,67.49,561,1,1,COM4
1774839978.484,sim,29.55,67.80,,,,COM4
1774839978.557,frame,29.54,67.79,562,1,1,COM4
1774839978.986,sim,29.70,68.10,,,,COM4
1774839979.059,frame,29.69,68.09,563,1,1,COM4
1774839979.488,sim,29.85,68.40,,,,COM4
1774839979.564,frame,29.84,68.39,564,1,1,COM4
1774839979.991,sim,30.00,68.70,,,,COM4
1774839980.063,frame,29.99,68.69,565,1,1,COM4
1774839980.493,sim,24.00,69.00,,,,COM4
1774839980.565,frame,24.00,69.00,566,1,1,COM4
1774839980.995,sim,24.15,69.30,,,,COM4
1774839981.067,frame,24.15,69.30,567,1,1,COM4
1774839981.497,sim,24.30,69.60,,,,COM4
1774839981.569,frame,24.30,69.60,568,1,1,COM4
1774839981.999,sim,24.45,69.90,,,,COM4
1774839982.077,frame,24.45,69.90,569,1,1,COM4
1774839982.501,sim,24.60,45.00,,,,COM4
1774839982.578,frame,24.59,45.00,570,1,1,COM4
1774839983.003,sim,24.75,45.30,,,,COM4
1774839983.078,frame,24.74,45.30,571,1,1,COM4
1774839983.506,sim,24.90,45.60,,,,COM4
1774839983.580,frame,24.89,45.60,572,1,1,COM4
1774839984.008,sim,25.05,45.90,,,,COM4
1774839984.082,frame,25.04,45.90,573,1,1,COM4
1774839984.510,sim,25.20,46.20,,,,COM4
1774839984.586,frame,25.19,46.19,574,1,1,COM4
1774839985.012,sim,25.35,46.50,,,,COM4
1774839985.090,frame,25.34,46.49,575,1,1,COM4
1774839985.514,sim,25.50,46.80,,,,COM4
1774839985.588,frame,25.49,46.79,576,1,1,COM4
1774839986.017,sim,25.65,47.10,,,,COM4
1774839986.091,frame,25.64,47.09,577,1,1,COM4
1774839986.519,sim,25.80,47.40,,,,COM4
1774839986.593,frame,25.79,47.39,578,1,1,COM4
1774839987.021,sim,25.95,47.70,,,,COM4
1774839987.095,frame,25.94,47.69,579,1,1,COM4
1774839987.524,sim,26.10,48.00,,,,COM4
1774839987.597,frame,26.09,47.99,580,1,1,COM4
1774839988.026,sim,26.25,48.30,,,,COM4
1774839988.103,frame,26.24,48.29,581,1,1,COM4
1774839988.528,sim,26.40,48.60,,,,COM4
1774839988.602,frame,26.39,48.59,582,1,1,COM4
1774839989.030,sim,26.55,48.90,,,,COM4
1774839989.103,frame,26.54,48.89,583,1,1,COM4
1774839989.533,sim,26.70,49.20,,,,COM4
1774839989.607,frame,26.69,49.19,584,1,1,COM4
1774839990.035,sim,26.85,49.50,,,,COM4
1774839990.108,frame,26.84,49.49,585,1,1,COM4
1774839990.537,sim,27.00,49.80,,,,COM4
1774839990.609,frame,26.99,49.79,586,1,1,COM4
1774839991.039,sim,27.15,50.10,,,,COM4
1774839991.113,frame,27.14,50.09,587,1,1,COM4
1774839991.542,sim,27.30,50.40,,,,COM4
1774839991.614,frame,27.29,50.39,588,1,1,COM4
1774839992.044,sim,27.45,50.70,,,,COM4
1774839992.118,frame,27.44,50.69,589,1,1,COM4
1774839992.546,sim,27.60,51.00,,,,COM4
1774839992.620,frame,27.59,50.99,590,1,1,COM4
1774839993.049,sim,27.75,51.30,,,,COM4
1774839993.124,frame,27.74,51.29,591,1,1,COM4
1774839993.552,sim,27.90,51.60,,,,COM4
1774839993.625,frame,27.89,51.59,592,1,1,COM4
1774839994.054,sim,28.05,51.90,,,,COM4
1774839994.126,frame,28.04,51.89,593,1,1,COM4
1774839994.557,sim,28.20,52.20,,,,COM4
1774839994.632,frame,28.19,52.19,594,1,1,COM4
1774839995.059,sim,28.35,52.50,,,,COM4
1774839995.131,frame,28.34,52.49,595,1,1,COM4
1774839995.561,sim,28.50,52.80,,,,COM4
1774839995.634,frame,28.49,52.79,596,1,1,COM4
1774839996.063,sim,28.65,53.10,,,,COM4
1774839996.135,frame,28.64,53.09,597,1,1,COM4
1774839996.565,sim,28.80,53.40,,,,COM4
1774839996.639,frame,28.79,53.39,598,1,1,COM4
1774839997.068,sim,28.95,53.70,,,,COM4
1774839997.143,frame,28.94,53.69,599,1,1,COM4
1774839997.570,sim,29.10,54.00,,,,COM4
1774839997.643,frame,29.09,53.99,600,1,1,COM4
1774839998.072,sim,29.25,54.30,,,,COM4
1774839998.146,frame,29.24,54.29,601,1,1,COM4
1774839998.574,sim,29.40,54.60,,,,COM4
1774839998.647,frame,29.39,54.59,602,1,1,COM4
1774839999.076,sim,29.55,54.90,,,,COM4
1774839999.149,frame,29.54,54.89,603,1,1,COM4
1774839999.578,sim,29.70,55.20,,,,COM4
1774839999.652,frame,29.69,55.19,604,1,1,COM4
1774840000.081,sim,29.85,55.50,,,,COM4
1774840000.153,frame,29.84,55.49,605,1,1,COM4
1774840000.583,sim,30.00,55.80,,,,COM4
1774840000.656,frame,29.99,55.79,606,1,1,COM4
1774840001.085,sim,24.00,56.10,,,,COM4
1774840001.157,frame,24.00,56.09,607,1,1,COM4
1774840001.587,sim,24.15,56.40,,,,COM4
1774840001.663,frame,24.15,56.39,608,1,1,COM4
1774840002.090,sim,24.30,56.70,,,,COM4
1774840002.162,frame,24.30,56.69,609,1,1,COM4
1774840002.592,sim,24.45,57.00,,,,COM4
1774840002.665,frame,24.45,56.99,610,1,1,COM4
1774840003.094,sim,24.60,57.30,,,,COM4
1774840003.166,frame,24.59,57.29,611,1,1,COM4
1774840003.596,sim,24.75,57.60,,,,COM4
1774840003.668,frame,24.74,57.59,612,1,1,COM4
1774840004.098,sim,24.90,57.90,,,,COM4
1774840004.173,frame,24.89,57.89,613,1,1,COM4
1774840004.599,sim,25.05,58.20,,,,COM4
1774840004.673,frame,25.04,58.19,614,1,1,COM4
1774840005.101,sim,25.20,58.50,,,,COM4
1774840005.175,frame,25.19,58.49,615,1,1,COM4
1774840005.603,sim,25.35,58.80,,,,COM4
1774840005.675,frame,25.34,58.79,616,1,1,COM4
1774840006.105,sim,25.50,59.10,,,,COM4
1774840006.177,frame,25.49,59.09,617,1,1,COM4
1774840006.607,sim,25.65,59.40,,,,COM4
1774840006.684,frame,25.64,59.39,618,1,1,COM4
1774840007.109,sim,25.80,59.70,,,,COM4
1774840007.183,frame,25.79,59.69,619,1,1,COM4
1774840007.611,sim,25.95,60.00,,,,COM4
1774840007.683,frame,25.94,59.99,620,1,1,COM4
1774840008.113,sim,26.10,60.30,,,,COM4
1774840008.188,frame,26.09,60.29,621,1,1,COM4
1774840008.615,sim,26.25,60.60,,,,COM4
1774840008.687,frame,26.24,60.59,622,1,1,COM4
1774840009.117,sim,26.40,60.90,,,,COM4
1774840009.194,frame,26.39,60.89,623,1,1,COM4
1774840009.619,sim,26.55,61.20,,,,COM4
1774840009.693,frame,26.54,61.19,624,1,1,COM4
1774840010.120,sim,26.70,61.50,,,,COM4
1774840010.194,frame,26.69,61.49,625,1,1,COM4
1774840010.622,sim,26.85,61.80,,,,COM4
1774840010.695,frame,26.84,61.79,626,1,1,COM4
1774840011.124,sim,27.00,62.10,,,,COM4
1774840011.196,frame,26.99,62.09,627,1,1,COM4
1774840011.626,sim,27.15,62.40,,,,COM4
1774840011.701,frame,27.14,62.39,628,1,1,COM4
1774840012.129,sim,27.30,62.70,,,,COM4
1774840012.200,frame,27.29,62.69,629,1,1,COM4
1774840012.631,sim,27.45,63.00,,,,COM4
1774840012.705,frame,27.44,62.99,630,1,1,COM4
1774840013.133,sim,27.60,63.30,,,,COM4
1774840013.208,frame,27.59,63.29,631,1,1,COM4
1774840013.635,sim,27.75,63.60,,,,COM4
1774840013.710,frame,27.74,63.59,632,1,1,COM4
1774840014.137,sim,27.90,63.90,,,,COM4
1774840014.210,frame,27.89,63.89,633,1,1,COM4
1774840014.639,sim,28.05,64.20,,,,COM4
1774840014.714,frame,28.04,64.19,634,1,1,COM4
1774840015.141,sim,28.20,64.50,,,,COM4
1774840015.216,frame,28.19,64.49,635,1,1,COM4
1774840015.643,sim,28.35,64.80,,,,COM4
1774840015.716,frame,28.34,64.79,636,1,1,COM4
1774840016.145,sim,28.50,65.10,,,,COM4
1774840016.223,frame,28.49,65.09,637,1,1,COM4
1774840016.647,sim,28.65,65.40,,,,COM4
1774840016.720,frame,28.64,65.39,638,1,1,COM4
1774840017.149,sim,28.80,65.70,,,,COM4
1774840017.222,frame,28.79,65.69,639,1,1,COM4
1774840017.651,sim,28.95,66.00,,,,COM4
1774840017.726,frame,28.94,65.99,640,1,1,COM4
1774840018.154,sim,29.10,66.30,,,,COM4
1774840018.227,frame,29.09,66.29,641,1,1,COM4
1774840018.655,sim,29.25,66.60,,,,COM4
1774840018.731,frame,29.24,66.59,642,1,1,COM4
1774840019.157,sim,29.40,66.90,,,,COM4
1774840019.229,frame,29.39,66.89,643,1,1,COM4
1774840019.659,sim,29.55,67.20,,,,COM4
1774840019.731,frame,29.54,67.19,644,1,1,COM4
1774840020.160,sim,29.70,67.50,,,,COM4
1774840020.233,frame,29.69,67.49,645,1,1,COM4
1774840020.662,sim,29.85,67.80,,,,COM4
1774840020.735,frame,29.84,67.79,646,1,1,COM4
1774840021.164,sim,30.00,68.10,,,,COM4
1774840021.239,frame,29.99,68.09,647,1,1,COM4
1774840021.666,sim,24.00,68.40,,,,COM4
1774840021.739,frame,24.00,68.39,648,1,1,COM4
1774840022.168,sim,24.15,68.70,,,,COM4
1774840022.245,frame,24.15,68.69,649,1,1,COM4
1774840022.670,sim,24.30,69.00,,,,COM4
1774840022.747,frame,24.30,69.00,650,1,1,COM4
1774840023.172,sim,24.45,69.30,,,,COM4
1774840023.244,frame,24.45,69.30,651,1,1,COM4
1774840023.674,sim,24.60,69.60,,,,COM4
1774840023.747,frame,24.59,69.60,652,1,1,COM4
1774840024.176,sim,24.75,69.90,,,,COM4
1774840024.249,frame,24.74,69.90,653,1,1,COM4
1774840024.678,sim,24.90,45.00,,,,COM4
1774840024.753,frame,24.89,45.00,654,1,1,COM4
1774840025.181,sim,25.05,45.30,,,,COM4
1774840025.254,frame,25.04,45.30,655,1,1,COM4
1774840025.682,sim,25.20,45.60,,,,COM4
1774840025.756,frame,25.19,45.60,656,1,1,COM4
1774840026.185,sim,25.35,45.90,,,,COM4
1774840026.260,frame,25.34,45.90,657,1,1,COM4
1774840026.687,sim,25.50,46.20,,,,COM4
1774840026.760,frame,25.49,46.19,658,1,1,COM4
1774840027.189,sim,25.65,46.50,,,,COM4
1774840027.263,frame,25.64,46.49,659,1,1,COM4
1774840027.691,sim,25.80,46.80,,,,COM4
1774840027.767,frame,25.79,46.79,660,1,1,COM4
1774840028.194,sim,25.95,47.10,,,,COM4
1774840028.275,frame,25.94,47.09,661,1,1,COM4
1774840028.696,sim,26.10,47.40,,,,COM4
1774840028.766,frame,26.09,47.39,662,1,1,COM4
1774840029.198,sim,26.25,47.70,,,,COM4
1774840029.272,frame,26.24,47.69,663,1,1,COM4
1774840029.700,sim,26.40,48.00,,,,COM4
1774840029.772,frame,26.39,47.99,664,1,1,COM4
1774840030.202,sim,26.55,48.30,,,,COM4
1774840030.274,frame,26.54,48.29,665,1,1,COM4
1774840030.704,sim,26.70,48.60,,,,COM4
1774840030.777,frame,26.69,48.59,666,1,1,COM4
1774840031.206,sim,26.85,48.90,,,,COM4
1774840031.279,frame,26.84,48.89,667,1,1,COM4
1774840031.709,sim,27.00,49.20,,,,COM4
1774840031.782,frame,26.99,49.19,668,1,1,COM4
1774840032.210,sim,27.15,49.50,,,,COM4
1774840032.280,frame,27.14,49.49,669,1,1,COM4
1774840032.712,sim,27.30,49.80,,,,COM4
1774840032.786,frame,27.29,49.79,670,1,1,COM4
1774840033.214,sim,27.45,50.10,,,,COM4
1774840033.286,frame,27.44,50.09,671,1,1,COM4
1774840033.716,sim,27.60,50.40,,,,COM4
1774840033.788,frame,27.59,50.39,672,1,1,COM4
1774840034.218,sim,27.75,50.70,,,,COM4
1774840034.291,frame,27.74,50.69,673,1,1,COM4
1774840034.720,sim,27.90,51.00,,,,COM4
1774840034.794,frame,27.89,50.99,674,1,1,COM4
1774840035.222,sim,28.05,51.30,,,,COM4
1774840035.295,frame,28.04,51.29,675,1,1,COM4
1774840035.725,sim,28.20,51.60,,,,COM4
1774840035.796,frame,28.19,51.59,676,1,1,COM4
1774840036.227,sim,28.35,51.90,,,,COM4
1774840036.298,frame,28.34,51.89,677,1,1,COM4
1774840036.728,sim,28.50,52.20,,,,COM4
1774840036.804,frame,28.49,52.19,678,1,1,COM4
1774840037.230,sim,28.65,52.50,,,,COM4
1774840037.302,frame,28.64,52.49,679,1,1,COM4
1774840037.732,sim,28.80,52.80,,,,COM4
1774840037.804,frame,28.79,52.79,680,1,1,COM4
1774840038.234,sim,28.95,53.10,,,,COM4
1774840038.306,frame,28.94,53.09,681,1,1,COM4
1774840038.736,sim,29.10,53.40,,,,COM4
1774840038.810,frame,29.09,53.39,682,1,1,COM4
1774840039.238,sim,29.25,53.70,,,,COM4
1774840039.313,frame,29.24,53.69,683,1,1,COM4
1774840039.740,sim,29.40,54.00,,,,COM4
1774840039.813,frame,29.39,53.99,684,1,1,COM4
1774840040.242,sim,29.55,54.30,,,,COM4
1774840040.314,frame,29.54,54.29,685,1,1,COM4
1774840040.744,sim,29.70,54.60,,,,COM4
1774840040.817,frame,29.69,54.59,686,1,1,COM4
1774840041.246,sim,29.85,54.90,,,,COM4
1774840041.319,frame,29.84,54.89,687,1,1,COM4
1774840041.747,sim,30.00,55.20,,,,COM4
1774840041.820,frame,29.99,55.19,688,1,1,COM4
