host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774856506.528,sim,26.40,54.30,,,,,,COM4
1774856506.618,frame,26.39,54.29,,,4664,1,1,COM4
1774856506.799,frame,,,460,1530,4665,2,1,COM4
1774856506.984,frame,,,460,1530,4666,162,1,COM4
1774856507.524,sim,26.55,54.60,,,,,,COM4
1774856507.618,frame,26.54,54.59,,,4667,1,1,COM4
1774856507.818,frame,,,425,1552,4668,2,1,COM4
1774856508.007,frame,,,425,1552,4669,162,1,COM4
1774856508.521,sim,26.70,54.90,,,,,,COM4
1774856508.616,frame,26.69,54.89,,,4670,1,1,COM4
1774856508.795,frame,,,390,1574,4671,2,1,COM4
1774856508.983,frame,,,390,1574,4672,162,1,COM4
1774856509.518,sim,26.85,55.20,,,,,,COM4
1774856509.615,frame,26.84,55.19,,,4673,1,1,COM4
1774856509.814,frame,,,355,1596,4674,2,1,COM4
1774856510.018,frame,,,355,1596,4675,162,1,COM4
1774856510.515,sim,27.00,55.50,,,,,,COM4
1774856510.607,frame,26.99,55.49,,,4676,1,1,COM4
1774856510.791,frame,,,320,1618,4677,2,1,COM4
1774856510.978,frame,,,320,1618,4678,162,1,COM4
1774856511.513,sim,27.15,55.80,,,,,,COM4
1774856511.603,frame,27.14,55.79,,,4679,1,1,COM4
1774856511.798,frame,,,285,1640,4680,2,1,COM4
1774856511.990,frame,,,285,1640,4681,162,1,COM4
1774856512.510,sim,27.30,56.10,,,,,,COM4
1774856512.599,frame,27.29,56.09,,,4682,1,1,COM4
1774856512.790,frame,,,250,1662,4683,2,1,COM4
1774856512.969,frame,,,250,1662,4684,162,1,COM4
1774856513.506,sim,27.45,56.40,,,,,,COM4
1774856513.597,frame,27.44,56.39,,,4685,1,1,COM4
1774856513.780,frame,,,215,1684,4686,2,1,COM4
1774856513.963,frame,,,215,1684,4687,162,1,COM4
1774856514.502,sim,27.60,56.70,,,,,,COM4
1774856514.597,frame,27.59,56.69,,,4688,1,1,COM4
1774856514.795,frame,,,180,1706,4689,2,1,COM4
1774856514.994,frame,,,180,1706,4690,162,1,COM4
1774856515.499,sim,27.75,57.00,,,,,,COM4
1774856515.596,frame,27.74,56.99,,,4691,1,1,COM4
1774856515.787,frame,,,145,320,4692,2,1,COM4
1774856515.978,frame,,,145,320,4693,162,1,COM4
1774856516.495,sim,27.90,57.30,,,,,,COM4
1774856516.598,frame,27.89,57.29,,,4694,1,1,COM4
1774856516.810,frame,,,110,342,4695,2,1,COM4
1774856517.013,frame,,,110,342,4696,162,1,COM4
1774856517.491,sim,28.05,57.60,,,,,,COM4
1774856517.585,frame,28.04,57.59,,,4697,1,1,COM4
1774856517.782,frame,,,1300,364,4698,2,1,COM4
1774856518.497,sim,28.20,57.90,,,,,,COM4
1774856518.590,frame,28.19,57.89,,,4699,1,1,COM4
1774856518.774,frame,,,1265,386,4700,2,1,COM4
1774856519.487,sim,28.35,58.20,,,,,,COM4
1774856519.577,frame,28.34,58.19,,,4701,1,1,COM4
1774856519.766,frame,,,1230,408,4702,2,1,COM4
1774856520.493,sim,28.50,58.50,,,,,,COM4
1774856520.589,frame,28.49,58.49,,,4703,1,1,COM4
1774856520.782,frame,,,1195,430,4704,2,1,COM4
1774856521.485,sim,28.65,58.80,,,,,,COM4
1774856521.587,frame,28.64,58.79,,,4705,1,1,COM4
1774856521.787,frame,28.64,58.79,,,4706,161,1,COM4
1774856522.006,frame,,,1160,452,4707,2,1,COM4
1774856522.480,sim,28.80,59.10,,,,,,COM4
1774856522.575,frame,28.79,59.09,,,4708,1,1,COM4
1774856522.789,frame,28.79,59.09,,,4709,161,1,COM4
1774856523.016,frame,,,1125,474,4710,2,1,COM4
1774856523.477,sim,28.95,59.40,,,,,,COM4
1774856523.576,frame,28.94,59.39,,,4711,1,1,COM4
1774856523.777,frame,28.94,59.39,,,4712,161,1,COM4
1774856523.972,frame,,,1090,496,4713,2,1,COM4
1774856524.474,sim,29.10,59.70,,,,,,COM4
1774856524.564,frame,29.09,59.69,,,4714,1,1,COM4
1774856524.741,frame,29.09,59.69,,,4715,161,1,COM4
1774856524.920,frame,,,1055,518,4716,2,1,COM4
1774856525.471,sim,29.25,60.00,,,,,,COM4
1774856525.568,frame,29.24,59.99,,,4717,1,1,COM4
1774856525.758,frame,29.24,59.99,,,4718,161,1,COM4
1774856525.946,frame,,,1020,540,4719,2,1,COM4
1774856526.469,sim,29.40,60.30,,,,,,COM4
1774856526.562,frame,29.39,60.29,,,4720,1,1,COM4
1774856526.750,frame,29.39,60.29,,,4721,161,1,COM4
1774856526.931,frame,,,985,562,4722,2,1,COM4
1774856527.466,sim,29.55,60.60,,,,,,COM4
1774856527.563,frame,29.54,60.59,,,4723,1,1,COM4
1774856527.760,frame,29.54,60.59,,,4724,161,1,COM4
1774856527.952,frame,,,950,584,4725,2,1,COM4
1774856528.463,sim,29.70,60.90,,,,,,COM4
1774856528.552,frame,29.69,60.89,,,4726,1,1,COM4
1774856528.745,frame,29.69,60.89,,,4727,161,1,COM4
1774856528.936,frame,,,915,606,4728,2,1,COM4
1774856529.461,sim,29.85,61.20,,,,,,COM4
1774856529.552,frame,29.84,61.19,,,4729,1,1,COM4
1774856529.735,frame,29.84,61.19,,,4730,161,1,COM4
1774856529.915,frame,,,880,628,4731,2,1,COM4
1774856530.458,sim,30.00,61.50,,,,,,COM4
1774856530.546,frame,29.99,61.49,,,4732,1,1,COM4
1774856530.729,frame,29.99,61.49,,,4733,161,1,COM4
1774856530.908,frame,,,845,650,4734,2,1,COM4
1774856531.454,sim,24.00,61.80,,,,,,COM4
1774856531.548,frame,24.00,61.79,,,4735,1,1,COM4
1774856531.728,frame,,,810,672,4736,2,1,COM4
1774856532.451,sim,24.15,62.10,,,,,,COM4
1774856532.541,frame,24.15,62.09,,,4737,1,1,COM4
1774856532.727,frame,,,775,694,4738,2,1,COM4
1774856533.449,sim,24.30,62.40,,,,,,COM4
1774856533.552,frame,24.30,62.39,,,4739,1,1,COM4
1774856533.749,frame,,,740,716,4740,2,1,COM4
1774856534.453,sim,24.45,62.70,,,,,,COM4
1774856534.554,frame,24.45,62.69,,,4741,1,1,COM4
1774856534.738,frame,,,705,738,4742,2,1,COM4
1774856535.444,sim,24.60,63.00,,,,,,COM4
1774856535.536,frame,24.59,62.99,,,4743,1,1,COM4
1774856535.717,frame,,,670,760,4744,2,1,COM4
1774856536.441,sim,24.75,63.30,,,,,,COM4
1774856536.533,frame,24.74,63.29,,,4745,1,1,COM4
1774856536.730,frame,,,635,782,4746,2,1,COM4
1774856537.438,sim,24.90,63.60,,,,,,COM4
1774856537.534,frame,24.89,63.59,,,4747,1,1,COM4
1774856537.728,frame,,,600,804,4748,2,1,COM4
1774856537.913,frame,,,600,804,4749,162,1,COM4
1774856538.435,sim,25.05,63.90,,,,,,COM4
1774856538.528,frame,25.04,63.89,,,4750,1,1,COM4
1774856538.711,frame,,,565,826,4751,2,1,COM4
1774856538.894,frame,,,565,826,4752,162,1,COM4
1774856539.432,sim,25.20,64.20,,,,,,COM4
1774856539.527,frame,25.19,64.19,,,4753,1,1,COM4
1774856539.741,frame,,,530,848,4754,2,1,COM4
1774856539.930,frame,,,530,848,4755,162,1,COM4
1774856540.429,sim,25.35,64.50,,,,,,COM4
1774856540.519,frame,25.34,64.49,,,4756,1,1,COM4
1774856540.702,frame,,,495,870,4757,2,1,COM4
1774856540.884,frame,,,495,870,4758,162,1,COM4
1774856541.426,sim,25.50,64.80,,,,,,COM4
1774856541.534,frame,25.49,64.79,,,4759,1,1,COM4
1774856541.733,frame,,,460,892,4760,2,1,COM4
1774856541.976,frame,,,460,892,4761,162,1,COM4
1774856542.423,sim,25.65,65.10,,,,,,COM4
1774856542.526,frame,25.64,65.09,,,4762,1,1,COM4
1774856542.723,frame,,,425,914,4763,2,1,COM4
1774856542.932,frame,,,425,914,4764,162,1,COM4
1774856543.419,sim,25.80,65.40,,,,,,COM4
1774856543.517,frame,25.79,65.39,,,4765,1,1,COM4
1774856543.724,frame,,,390,936,4766,2,1,COM4
1774856543.912,frame,,,390,936,4767,162,1,COM4
1774856544.416,sim,25.95,65.70,,,,,,COM4
1774856544.512,frame,25.94,65.69,,,4768,1,1,COM4
1774856544.704,frame,,,355,958,4769,2,1,COM4
1774856544.888,frame,,,355,958,4770,162,1,COM4
1774856545.413,sim,26.10,66.00,,,,,,COM4
1774856545.517,frame,26.09,65.99,,,4771,1,1,COM4
1774856545.701,frame,,,320,980,4772,2,1,COM4
1774856545.889,frame,,,320,980,4773,162,1,COM4
1774856546.410,sim,26.25,66.30,,,,,,COM4
1774856546.504,frame,26.24,66.29,,,4774,1,1,COM4
1774856546.687,frame,,,285,1002,4775,2,1,COM4
1774856546.873,frame,,,285,1002,4776,162,1,COM4
1774856547.407,sim,26.40,66.60,,,,,,COM4
1774856547.503,frame,26.39,66.59,,,4777,1,1,COM4
1774856547.685,frame,,,250,1024,4778,2,1,COM4
1774856547.879,frame,,,250,1024,4779,162,1,COM4
1774856548.404,sim,26.55,66.90,,,,,,COM4
1774856548.501,frame,26.54,66.89,,,4780,1,1,COM4
1774856548.684,frame,,,215,1046,4781,2,1,COM4
1774856548.868,frame,,,215,1046,4782,162,1,COM4
1774856549.402,sim,26.70,67.20,,,,,,COM4
1774856549.499,frame,26.69,67.19,,,4783,1,1,COM4
1774856549.682,frame,,,180,1068,4784,2,1,COM4
1774856549.877,frame,,,180,1068,4785,162,1,COM4
1774856550.399,sim,26.85,67.50,,,,,,COM4
1774856550.497,frame,26.84,67.49,,,4786,1,1,COM4
1774856550.693,frame,,,145,1090,4787,2,1,COM4
1774856550.875,frame,,,145,1090,4788,162,1,COM4
1774856551.396,sim,27.00,67.80,,,,,,COM4
1774856551.484,frame,26.99,67.79,,,4789,1,1,COM4
1774856551.666,frame,,,110,1112,4790,2,1,COM4
1774856551.852,frame,,,110,1112,4791,162,1,COM4
1774856552.393,sim,27.15,68.10,,,,,,COM4
1774856552.488,frame,27.14,68.09,,,4792,1,1,COM4
1774856552.669,frame,27.14,68.09,,,4793,161,1,COM4
1774856552.852,frame,,,1300,1134,4794,2,1,COM4
1774856553.035,frame,,,1300,1134,4795,162,1,COM4
1774856553.424,sim,27.30,68.40,,,,,,COM4
1774856553.515,frame,27.29,68.39,,,4796,1,1,COM4
1774856553.695,frame,27.29,68.39,,,4797,161,1,COM4
1774856553.876,frame,,,1265,1156,4798,2,1,COM4
1774856554.056,frame,,,1265,1156,4799,162,1,COM4
1774856554.448,sim,27.45,68.70,,,,,,COM4
1774856554.538,frame,27.44,68.69,,,4800,1,1,COM4
1774856554.718,frame,27.44,68.69,,,4801,161,1,COM4
1774856554.903,frame,,,1230,1178,4802,2,1,COM4
1774856555.088,frame,,,1230,1178,4803,162,1,COM4
1774856555.383,sim,27.60,69.00,,,,,,COM4
1774856555.474,frame,27.59,69.00,,,4804,1,1,COM4
1774856555.658,frame,27.59,69.00,,,4805,161,1,COM4
1774856555.837,frame,,,1195,1200,4806,2,1,COM4
1774856556.021,frame,,,1195,1200,4807,162,1,COM4
1774856556.416,sim,27.75,69.30,,,,,,COM4
1774856556.509,frame,27.74,69.30,,,4808,1,1,COM4
1774856556.693,frame,27.74,69.30,,,4809,161,1,COM4
1774856556.870,frame,,,1160,1222,4810,2,1,COM4
1774856557.051,frame,,,1160,1222,4811,162,1,COM4
1774856557.434,sim,27.90,69.60,,,,,,COM4
1774856557.525,frame,27.89,69.60,,,4812,1,1,COM4
1774856557.704,frame,27.89,69.60,,,4813,161,1,COM4
1774856557.883,frame,,,1125,1244,4814,2,1,COM4
1774856558.060,frame,,,1125,1244,4815,162,1,COM4
1774856558.445,sim,28.05,69.90,,,,,,COM4
1774856558.536,frame,28.04,69.90,,,4816,1,1,COM4
1774856558.726,frame,28.04,69.90,,,4817,161,1,COM4
1774856558.903,frame,,,1090,1266,4818,2,1,COM4
1774856559.084,frame,,,1090,1266,4819,162,1,COM4
1774856559.371,sim,28.20,45.00,,,,,,COM4
1774856559.464,frame,28.19,45.00,,,4820,1,1,COM4
1774856559.648,frame,,,1055,1288,4821,2,1,COM4
1774856559.828,frame,,,1055,1288,4822,162,1,COM4
1774856560.368,sim,28.35,45.30,,,,,,COM4
1774856560.455,frame,28.34,45.30,,,4823,1,1,COM4
1774856560.640,frame,,,1020,1310,4824,2,1,COM4
1774856560.823,frame,,,1020,1310,4825,162,1,COM4
1774856561.366,sim,28.50,45.60,,,,,,COM4
1774856561.456,frame,28.49,45.60,,,4826,1,1,COM4
1774856561.638,frame,,,985,1332,4827,2,1,COM4
1774856561.821,frame,,,985,1332,4828,162,1,COM4
1774856562.363,sim,28.65,45.90,,,,,,COM4
1774856562.461,frame,28.64,45.90,,,4829,1,1,COM4
1774856562.662,frame,28.64,45.90,,,4830,161,1,COM4
1774856562.847,frame,,,950,1354,4831,2,1,COM4
1774856563.025,frame,,,950,1354,4832,162,1,COM4
1774856563.414,sim,28.80,46.20,,,,,,COM4
1774856563.518,frame,28.79,46.19,,,4833,1,1,COM4
1774856563.714,frame,28.79,46.19,,,4834,161,1,COM4
1774856563.931,frame,,,915,1376,4835,2,1,COM4
1774856564.139,frame,,,915,1376,4836,162,1,COM4
1774856564.357,sim,28.95,46.50,,,,,,COM4
1774856564.466,frame,28.94,46.49,,,4837,1,1,COM4
1774856564.652,frame,28.94,46.49,,,4838,161,1,COM4
1774856564.837,frame,,,880,1398,4839,2,1,COM4
1774856565.024,frame,,,880,1398,4840,162,1,COM4
1774856565.415,sim,29.10,46.80,,,,,,COM4
1774856565.508,frame,29.09,46.79,,,4841,1,1,COM4
1774856565.694,frame,29.09,46.79,,,4842,161,1,COM4
1774856565.876,frame,,,845,1420,4843,2,1,COM4
1774856566.059,frame,,,845,1420,4844,162,1,COM4
1774856566.350,sim,29.25,47.10,,,,,,COM4
1774856566.439,frame,29.24,47.09,,,4845,1,1,COM4
1774856566.620,frame,29.24,47.09,,,4846,161,1,COM4
1774856566.811,frame,,,810,1442,4847,2,1,COM4
1774856566.994,frame,,,810,1442,4848,162,1,COM4
1774856567.378,sim,29.40,47.40,,,,,,COM4
1774856567.468,frame,29.39,47.39,,,4849,1,1,COM4
1774856567.649,frame,29.39,47.39,,,4850,161,1,COM4
1774856567.830,frame,,,775,1464,4851,2,1,COM4
1774856568.009,frame,,,775,1464,4852,162,1,COM4
1774856568.399,sim,29.55,47.70,,,,,,COM4
1774856568.489,frame,29.54,47.69,,,4853,1,1,COM4
1774856568.672,frame,29.54,47.69,,,4854,161,1,COM4
1774856568.856,frame,,,740,1486,4855,2,1,COM4
1774856569.037,frame,,,740,1486,4856,162,1,COM4
1774856569.425,sim,29.70,48.00,,,,,,COM4
1774856569.516,frame,29.69,47.99,,,4857,1,1,COM4
1774856569.698,frame,29.69,47.99,,,4858,161,1,COM4
1774856569.877,frame,,,705,1508,4859,2,1,COM4
1774856570.058,frame,,,705,1508,4860,162,1,COM4
1774856570.336,sim,29.85,48.30,,,,,,COM4
1774856570.425,frame,29.84,48.29,,,4861,1,1,COM4
1774856570.605,frame,29.84,48.29,,,4862,161,1,COM4
1774856570.790,frame,,,670,1530,4863,2,1,COM4
1774856570.970,frame,,,670,1530,4864,162,1,COM4
1774856571.371,sim,30.00,48.60,,,,,,COM4
1774856571.467,frame,29.99,48.59,,,4865,1,1,COM4
1774856571.660,frame,29.99,48.59,,,4866,161,1,COM4
1774856571.841,frame,,,635,1552,4867,2,1,COM4
1774856572.023,frame,,,635,1552,4868,162,1,COM4
1774856572.328,sim,24.00,48.90,,,,,,COM4
1774856572.422,frame,24.00,48.89,,,4869,1,1,COM4
1774856572.599,frame,,,600,1574,4870,2,1,COM4
1774856572.782,frame,,,600,1574,4871,162,1,COM4
1774856573.324,sim,24.15,49.20,,,,,,COM4
1774856573.419,frame,24.15,49.19,,,4872,1,1,COM4
1774856573.599,frame,,,565,1596,4873,2,1,COM4
1774856573.776,frame,,,565,1596,4874,162,1,COM4
1774856574.321,sim,24.30,49.50,,,,,,COM4
1774856574.420,frame,24.30,49.49,,,4875,1,1,COM4
1774856574.614,frame,,,530,1618,4876,2,1,COM4
1774856574.812,frame,,,530,1618,4877,162,1,COM4
1774856575.317,sim,24.45,49.80,,,,,,COM4
1774856575.412,frame,24.45,49.79,,,4878,1,1,COM4
1774856575.609,frame,,,495,1640,4879,2,1,COM4
1774856575.804,frame,,,495,1640,4880,162,1,COM4
1774856576.314,sim,24.60,50.10,,,,,,COM4
1774856576.417,frame,24.59,50.09,,,4881,1,1,COM4
1774856576.630,frame,,,460,1662,4882,2,1,COM4
1774856576.824,frame,,,460,1662,4883,162,1,COM4
1774856577.311,sim,24.75,50.40,,,,,,COM4
1774856577.403,frame,24.74,50.39,,,4884,1,1,COM4
1774856577.585,frame,,,425,1684,4885,2,1,COM4
1774856577.762,frame,,,425,1684,4886,162,1,COM4
1774856578.307,sim,24.90,50.70,,,,,,COM4
1774856578.404,frame,24.89,50.69,,,4887,1,1,COM4
1774856578.592,frame,,,390,1706,4888,2,1,COM4
1774856578.780,frame,,,390,1706,4889,162,1,COM4
1774856579.305,sim,25.05,51.00,,,,,,COM4
1774856579.398,frame,25.04,50.99,,,4890,1,1,COM4
1774856579.602,frame,,,355,320,4891,2,1,COM4
1774856579.804,frame,,,355,320,4892,162,1,COM4
1774856580.301,sim,25.20,51.30,,,,,,COM4
1774856580.402,frame,25.19,51.29,,,4893,1,1,COM4
1774856580.591,frame,,,320,342,4894,2,1,COM4
1774856580.784,frame,,,320,342,4895,162,1,COM4
1774856581.298,sim,25.35,51.60,,,,,,COM4
1774856581.388,frame,25.34,51.59,,,4896,1,1,COM4
1774856581.568,frame,,,285,364,4897,2,1,COM4
1774856581.750,frame,,,285,364,4898,162,1,COM4
1774856582.294,sim,25.50,51.90,,,,,,COM4
1774856582.386,frame,25.49,51.89,,,4899,1,1,COM4
1774856582.580,frame,,,250,386,4900,2,1,COM4
1774856582.776,frame,,,250,386,4901,162,1,COM4
1774856583.291,sim,25.65,52.20,,,,,,COM4
1774856583.382,frame,25.64,52.19,,,4902,1,1,COM4
1774856583.560,frame,,,215,408,4903,2,1,COM4
1774856583.738,frame,,,215,408,4904,162,1,COM4
1774856584.287,sim,25.80,52.50,,,,,,COM4
1774856584.385,frame,25.79,52.49,,,4905,1,1,COM4
1774856584.582,frame,,,180,430,4906,2,1,COM4
1774856584.761,frame,,,180,430,4907,162,1,COM4
1774856585.284,sim,25.95,52.80,,,,,,COM4
1774856585.373,frame,25.94,52.79,,,4908,1,1,COM4
1774856585.560,frame,,,145,452,4909,2,1,COM4
1774856585.753,frame,,,145,452,4910,162,1,COM4
1774856586.281,sim,26.10,53.10,,,,,,COM4
1774856586.386,frame,26.09,53.09,,,4911,1,1,COM4
1774856586.568,frame,,,110,474,4912,2,1,COM4
1774856586.747,frame,,,110,474,4913,162,1,COM4
1774856587.277,sim,26.25,53.40,,,,,,COM4
1774856587.385,frame,26.24,53.39,,,4914,1,1,COM4
1774856587.582,frame,,,1300,496,4915,2,1,COM4
1774856588.291,sim,26.40,53.70,,,,,,COM4
1774856588.386,frame,26.39,53.69,,,4916,1,1,COM4
1774856588.587,frame,,,1265,518,4917,2,1,COM4
1774856589.294,sim,26.55,54.00,,,,,,COM4
1774856589.388,frame,26.54,53.99,,,4918,1,1,COM4
1774856589.583,frame,,,1230,540,4919,2,1,COM4
1774856590.307,sim,26.70,54.30,,,,,,COM4
1774856590.399,frame,26.69,54.29,,,4920,1,1,COM4
1774856590.592,frame,,,1195,562,4921,2,1,COM4
1774856591.286,sim,26.85,54.60,,,,,,COM4
1774856591.377,frame,26.84,54.59,,,4922,1,1,COM4
1774856591.569,frame,,,1160,584,4923,2,1,COM4
1774856592.292,sim,27.00,54.90,,,,,,COM4
1774856592.390,frame,26.99,54.89,,,4924,1,1,COM4
1774856592.591,frame,,,1125,606,4925,2,1,COM4
1774856593.312,sim,27.15,55.20,,,,,,COM4
1774856593.406,frame,27.14,55.19,,,4926,1,1,COM4
1774856593.597,frame,,,1090,628,4927,2,1,COM4
1774856594.324,sim,27.30,55.50,,,,,,COM4
1774856594.436,frame,27.29,55.49,,,4928,1,1,COM4
1774856594.649,frame,,,1055,650,4929,2,1,COM4
1774856595.363,sim,27.45,55.80,,,,,,COM4
1774856595.469,frame,27.44,55.79,,,4930,1,1,COM4
1774856595.651,frame,,,1020,672,4931,2,1,COM4
1774856596.344,sim,27.60,56.10,,,,,,COM4
1774856596.451,frame,27.59,56.09,,,4932,1,1,COM4
1774856596.633,frame,,,985,694,4933,2,1,COM4
1774856597.321,sim,27.75,56.40,,,,,,COM4
1774856597.414,frame,27.74,56.39,,,4934,1,1,COM4
1774856597.597,frame,,,950,716,4935,2,1,COM4
1774856598.291,sim,27.90,56.70,,,,,,COM4
1774856598.383,frame,27.89,56.69,,,4936,1,1,COM4
1774856598.561,frame,,,915,738,4937,2,1,COM4
1774856599.295,sim,28.05,57.00,,,,,,COM4
1774856599.406,frame,28.04,56.99,,,4938,1,1,COM4
1774856599.597,frame,,,880,760,4939,2,1,COM4
1774856600.282,sim,28.20,57.30,,,,,,COM4
1774856600.373,frame,28.19,57.29,,,4940,1,1,COM4
1774856600.554,frame,,,845,782,4941,2,1,COM4
1774856601.249,sim,28.35,57.60,,,,,,COM4
1774856601.340,frame,28.34,57.59,,,4942,1,1,COM4
1774856601.520,frame,,,810,804,4943,2,1,COM4
1774856602.246,sim,28.50,57.90,,,,,,COM4
1774856602.336,frame,28.49,57.89,,,4944,1,1,COM4
1774856602.518,frame,,,775,826,4945,2,1,COM4
1774856603.245,sim,28.65,58.20,,,,,,COM4
1774856603.335,frame,28.64,58.19,,,4946,1,1,COM4
1774856603.515,frame,28.64,58.19,,,4947,161,1,COM4
1774856603.699,frame,,,740,848,4948,2,1,COM4
1774856604.243,sim,28.80,58.50,,,,,,COM4
1774856604.336,frame,28.79,58.49,,,4949,1,1,COM4
1774856604.524,frame,28.79,58.49,,,4950,161,1,COM4
1774856604.741,frame,,,705,870,4951,2,1,COM4
1774856605.241,sim,28.95,58.80,,,,,,COM4
1774856605.351,frame,28.94,58.79,,,4952,1,1,COM4
1774856605.551,frame,28.94,58.79,,,4953,161,1,COM4
1774856605.761,frame,,,670,892,4954,2,1,COM4
1774856606.238,sim,29.10,59.10,,,,,,COM4
1774856606.334,frame,29.09,59.09,,,4955,1,1,COM4
1774856606.550,frame,29.09,59.09,,,4956,161,1,COM4
1774856606.781,frame,,,635,914,4957,2,1,COM4
1774856607.009,frame,,,635,914,4958,162,1,COM4
1774856607.234,sim,29.25,59.40,,,,,,COM4
1774856607.342,frame,29.24,59.39,,,4959,1,1,COM4
1774856607.557,frame,29.24,59.39,,,4960,161,1,COM4
1774856607.768,frame,,,600,936,4961,2,1,COM4
1774856607.980,frame,,,600,936,4962,162,1,COM4
1774856608.231,sim,29.40,59.70,,,,,,COM4
1774856608.330,frame,29.39,59.69,,,4963,1,1,COM4
1774856608.526,frame,29.39,59.69,,,4964,161,1,COM4
1774856608.728,frame,,,565,958,4965,2,1,COM4
1774856608.943,frame,,,565,958,4966,162,1,COM4
1774856609.227,sim,29.55,60.00,,,,,,COM4
1774856609.336,frame,29.54,59.99,,,4967,1,1,COM4
1774856609.561,frame,29.54,59.99,,,4968,161,1,COM4
1774856609.759,frame,,,530,980,4969,2,1,COM4
1774856609.956,frame,,,530,980,4970,162,1,COM4
1774856610.223,sim,29.70,60.30,,,,,,COM4
1774856610.332,frame,29.69,60.29,,,4971,1,1,COM4
1774856610.553,frame,29.69,60.29,,,4972,161,1,COM4
1774856610.766,frame,,,495,1002,4973,2,1,COM4
1774856610.965,frame,,,495,1002,4974,162,1,COM4
1774856611.219,sim,29.85,60.60,,,,,,COM4
1774856611.324,frame,29.84,60.59,,,4975,1,1,COM4
1774856611.512,frame,29.84,60.59,,,4976,161,1,COM4
1774856611.690,frame,,,460,1024,4977,2,1,COM4
1774856611.867,frame,,,460,1024,4978,162,1,COM4
1774856612.265,sim,30.00,60.90,,,,,,COM4
1774856612.354,frame,29.99,60.89,,,4979,1,1,COM4
1774856612.530,frame,29.99,60.89,,,4980,161,1,COM4
1774856612.711,frame,,,425,1046,4981,2,1,COM4
1774856612.890,frame,,,425,1046,4982,162,1,COM4
1774856613.285,sim,24.00,61.20,,,,,,COM4
1774856613.374,frame,24.00,61.19,,,4983,1,1,COM4
1774856613.554,frame,,,390,1068,4984,2,1,COM4
1774856613.764,frame,,,390,1068,4985,162,1,COM4
1774856614.207,sim,24.15,61.50,,,,,,COM4
1774856614.300,frame,24.15,61.49,,,4986,1,1,COM4
1774856614.520,frame,,,355,1090,4987,2,1,COM4
1774856614.708,frame,,,355,1090,4988,162,1,COM4
1774856615.202,sim,24.30,61.80,,,,,,COM4
1774856615.296,frame,24.30,61.79,,,4989,1,1,COM4
1774856615.478,frame,,,320,1112,4990,2,1,COM4
1774856615.659,frame,,,320,1112,4991,162,1,COM4
1774856616.200,sim,24.45,62.10,,,,,,COM4
1774856616.295,frame,24.45,62.09,,,4992,1,1,COM4
1774856616.481,frame,,,285,1134,4993,2,1,COM4
1774856616.667,frame,,,285,1134,4994,162,1,COM4
1774856617.197,sim,24.60,62.40,,,,,,COM4
1774856617.292,frame,24.59,62.39,,,4995,1,1,COM4
1774856617.473,frame,,,250,1156,4996,2,1,COM4
1774856617.657,frame,,,250,1156,4997,162,1,COM4
1774856618.194,sim,24.75,62.70,,,,,,COM4
1774856618.303,frame,24.74,62.69,,,4998,1,1,COM4
1774856618.492,frame,,,215,1178,4999,2,1,COM4
1774856618.671,frame,,,215,1178,5000,162,1,COM4
1774856619.190,sim,24.90,63.00,,,,,,COM4
1774856619.281,frame,24.89,62.99,,,5001,1,1,COM4
1774856619.468,frame,,,180,1200,5002,2,1,COM4
1774856619.650,frame,,,180,1200,5003,162,1,COM4
1774856620.185,sim,25.05,63.30,,,,,,COM4
1774856620.278,frame,25.04,63.29,,,5004,1,1,COM4
1774856620.459,frame,,,145,1222,5005,2,1,COM4
1774856620.641,frame,,,145,1222,5006,162,1,COM4
1774856621.181,sim,25.20,63.60,,,,,,COM4
1774856621.271,frame,25.19,63.59,,,5007,1,1,COM4
1774856621.463,frame,,,110,1244,5008,2,1,COM4
1774856621.668,frame,,,110,1244,5009,162,1,COM4
1774856622.178,sim,25.35,63.90,,,,,,COM4
1774856622.289,frame,25.34,63.89,,,5010,1,1,COM4
1774856622.499,frame,,,1300,1266,5011,2,1,COM4
1774856622.683,frame,,,1300,1266,5012,162,1,COM4
1774856623.175,sim,25.50,64.20,,,,,,COM4
1774856623.270,frame,25.49,64.19,,,5013,1,1,COM4
1774856623.453,frame,,,1265,1288,5014,2,1,COM4
1774856623.657,frame,,,1265,1288,5015,162,1,COM4
1774856624.171,sim,25.65,64.50,,,,,,COM4
1774856624.261,frame,25.64,64.49,,,5016,1,1,COM4
1774856624.447,frame,,,1230,1310,5017,2,1,COM4
1774856624.629,frame,,,1230,1310,5018,162,1,COM4
1774856625.169,sim,25.80,64.80,,,,,,COM4
1774856625.261,frame,25.79,64.79,,,5019,1,1,COM4
1774856625.442,frame,,,1195,1332,5020,2,1,COM4
1774856625.647,frame,,,1195,1332,5021,162,1,COM4
1774856626.166,sim,25.95,65.10,,,,,,COM4
1774856626.262,frame,25.94,65.09,,,5022,1,1,COM4
1774856626.458,frame,,,1160,1354,5023,2,1,COM4
1774856626.672,frame,,,1160,1354,5024,162,1,COM4
1774856627.163,sim,26.10,65.40,,,,,,COM4
1774856627.270,frame,26.09,65.39,,,5025,1,1,COM4
1774856627.499,frame,,,1125,1376,5026,2,1,COM4
1774856627.716,frame,,,1125,1376,5027,162,1,COM4
1774856628.161,sim,26.25,65.70,,,,,,COM4
