host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774848838.658,frame,28.34,69.00,,,25084,1,1,COM4
1774848838.881,frame,28.34,69.00,,,25085,161,1,COM4
1774848839.041,frame,,,460,1200,25086,2,1,COM4
1774848839.207,frame,,,460,1200,25087,162,1,COM4
1774848839.570,sim,28.50,69.30,,,,,,COM4
1774848839.654,frame,28.49,69.30,,,25088,1,1,COM4
1774848840.029,frame,28.49,69.30,,,25089,161,1,COM4
1774848840.224,frame,,,425,1222,25090,2,1,COM4
1774848840.457,frame,,,425,1222,25091,162,1,COM4
1774848840.562,sim,28.65,69.60,,,,,,COM4
1774848840.644,frame,28.64,69.60,,,25092,1,1,COM4
1774848840.816,frame,28.64,69.60,,,25093,161,1,COM4
1774848840.980,frame,,,390,1244,25094,2,1,COM4
1774848841.151,frame,,,390,1244,25095,162,1,COM4
1774848841.560,sim,28.80,69.90,,,,,,COM4
1774848841.643,frame,28.79,69.90,,,25096,1,1,COM4
1774848841.821,frame,28.79,69.90,,,25097,161,1,COM4
1774848841.981,frame,,,355,1266,25098,2,1,COM4
1774848842.144,frame,,,355,1266,25099,162,1,COM4
1774848842.557,sim,28.95,45.00,,,,,,COM4
1774848842.638,frame,28.94,45.00,,,25100,1,1,COM4
1774848842.810,frame,28.94,45.00,,,25101,161,1,COM4
1774848842.972,frame,,,320,1288,25102,2,1,COM4
1774848843.137,frame,,,320,1288,25103,162,1,COM4
1774848843.554,sim,29.10,45.30,,,,,,COM4
1774848843.637,frame,29.09,45.30,,,25104,1,1,COM4
1774848843.798,frame,29.09,45.30,,,25105,161,1,COM4
1774848843.963,frame,,,285,1310,25106,2,1,COM4
1774848844.126,frame,,,285,1310,25107,162,1,COM4
1774848844.552,sim,29.25,45.60,,,,,,COM4
1774848844.632,frame,29.24,45.60,,,25108,1,1,COM4
1774848844.801,frame,29.24,45.60,,,25109,161,1,COM4
1774848844.970,frame,,,250,1332,25110,2,1,COM4
1774848845.148,frame,,,250,1332,25111,162,1,COM4
1774848845.549,sim,29.40,45.90,,,,,,COM4
1774848845.631,frame,29.39,45.90,,,25112,1,1,COM4
1774848845.794,frame,29.39,45.90,,,25113,161,1,COM4
1774848845.961,frame,,,215,1354,25114,2,1,COM4
1774848846.124,frame,,,215,1354,25115,162,1,COM4
1774848846.546,sim,29.55,46.20,,,,,,COM4
1774848846.627,frame,29.54,46.19,,,25116,1,1,COM4
1774848846.800,frame,29.54,46.19,,,25117,161,1,COM4
1774848846.973,frame,,,180,1376,25118,2,1,COM4
1774848847.140,frame,,,180,1376,25119,162,1,COM4
1774848847.544,sim,29.70,46.50,,,,,,COM4
1774848847.630,frame,29.69,46.49,,,25120,1,1,COM4
1774848847.799,frame,29.69,46.49,,,25121,161,1,COM4
1774848847.966,frame,,,145,1398,25122,2,1,COM4
1774848848.135,frame,,,145,1398,25123,162,1,COM4
1774848848.542,sim,29.85,46.80,,,,,,COM4
1774848848.639,frame,29.84,46.79,,,25124,1,1,COM4
1774848848.808,frame,29.84,46.79,,,25125,161,1,COM4
1774848848.976,frame,,,110,1420,25126,2,1,COM4
1774848849.142,frame,,,110,1420,25127,162,1,COM4
1774848849.539,sim,30.00,47.10,,,,,,COM4
1774848849.625,frame,29.99,47.09,,,25128,1,1,COM4
1774848849.799,frame,29.99,47.09,,,25129,161,1,COM4
1774848849.976,frame,,,1300,1442,25130,2,1,COM4
1774848850.162,frame,,,1300,1442,25131,162,1,COM4
1774848850.540,sim,24.00,47.40,,,,,,COM4
1774848850.632,frame,24.00,47.39,,,25132,1,1,COM4
1774848850.817,frame,,,1265,1464,25133,2,1,COM4
1774848850.993,frame,,,1265,1464,25134,162,1,COM4
1774848851.535,sim,24.15,47.70,,,,,,COM4
1774848851.621,frame,24.15,47.69,,,25135,1,1,COM4
1774848851.796,frame,,,1230,1486,25136,2,1,COM4
1774848851.960,frame,,,1230,1486,25137,162,1,COM4
1774848852.535,sim,24.30,48.00,,,,,,COM4
1774848852.618,frame,24.30,47.99,,,25138,1,1,COM4
1774848852.788,frame,,,1195,1508,25139,2,1,COM4
1774848852.962,frame,,,1195,1508,25140,162,1,COM4
1774848853.534,sim,24.45,48.30,,,,,,COM4
1774848853.621,frame,24.45,48.29,,,25141,1,1,COM4
1774848853.805,frame,,,1160,1530,25142,2,1,COM4
1774848853.972,frame,,,1160,1530,25143,162,1,COM4
1774848854.534,sim,24.60,48.60,,,,,,COM4
1774848854.617,frame,24.59,48.59,,,25144,1,1,COM4
1774848854.787,frame,,,1125,1552,25145,2,1,COM4
1774848854.954,frame,,,1125,1552,25146,162,1,COM4
1774848855.533,sim,24.75,48.90,,,,,,COM4
1774848855.620,frame,24.74,48.89,,,25147,1,1,COM4
1774848855.788,frame,,,1090,1574,25148,2,1,COM4
1774848855.965,frame,,,1090,1574,25149,162,1,COM4
1774848856.532,sim,24.90,49.20,,,,,,COM4
1774848856.615,frame,24.89,49.19,,,25150,1,1,COM4
1774848856.784,frame,,,1055,1596,25151,2,1,COM4
1774848856.950,frame,,,1055,1596,25152,162,1,COM4
1774848857.531,sim,25.05,49.50,,,,,,COM4
1774848857.614,frame,25.04,49.49,,,25153,1,1,COM4
1774848857.784,frame,,,1020,1618,25154,2,1,COM4
1774848857.953,frame,,,1020,1618,25155,162,1,COM4
1774848858.530,sim,25.20,49.80,,,,,,COM4
1774848858.611,frame,25.19,49.79,,,25156,1,1,COM4
1774848858.777,frame,,,985,1640,25157,2,1,COM4
1774848858.944,frame,,,985,1640,25158,162,1,COM4
1774848859.609,sim,25.35,50.10,,,,,,COM4
1774848859.691,frame,25.34,50.09,,,25159,1,1,COM4
1774848859.859,frame,,,950,1662,25160,2,1,COM4
1774848860.030,frame,,,950,1662,25161,162,1,COM4
1774848860.527,sim,25.50,50.40,,,,,,COM4
1774848860.609,frame,25.49,50.39,,,25162,1,1,COM4
1774848860.775,frame,,,915,1684,25163,2,1,COM4
1774848860.943,frame,,,915,1684,25164,162,1,COM4
1774848861.527,sim,25.65,50.70,,,,,,COM4
1774848861.609,frame,25.64,50.69,,,25165,1,1,COM4
1774848861.776,frame,,,880,1706,25166,2,1,COM4
1774848861.952,frame,,,880,1706,25167,162,1,COM4
1774848862.526,sim,25.80,51.00,,,,,,COM4
1774848862.612,frame,25.79,50.99,,,25168,1,1,COM4
1774848862.781,frame,,,845,320,25169,2,1,COM4
1774848862.949,frame,,,845,320,25170,162,1,COM4
1774848863.525,sim,25.95,51.30,,,,,,COM4
1774848863.609,frame,25.94,51.29,,,25171,1,1,COM4
1774848863.783,frame,,,810,342,25172,2,1,COM4
1774848863.961,frame,,,810,342,25173,162,1,COM4
1774848864.524,sim,26.10,51.60,,,,,,COM4
1774848864.609,frame,26.09,51.59,,,25174,1,1,COM4
1774848864.775,frame,,,775,364,25175,2,1,COM4
1774848864.943,frame,,,775,364,25176,162,1,COM4
1774848865.523,sim,26.25,51.90,,,,,,COM4
1774848865.619,frame,26.24,51.89,,,25177,1,1,COM4
1774848865.789,frame,,,740,386,25178,2,1,COM4
1774848865.955,frame,,,740,386,25179,162,1,COM4
1774848866.523,sim,26.40,52.20,,,,,,COM4
1774848866.603,frame,26.39,52.19,,,25180,1,1,COM4
1774848866.765,frame,,,705,408,25181,2,1,COM4
1774848866.945,frame,,,705,408,25182,162,1,COM4
1774848867.521,sim,26.55,52.50,,,,,,COM4
1774848867.608,frame,26.54,52.49,,,25183,1,1,COM4
1774848867.776,frame,26.54,52.49,,,25184,161,1,COM4
1774848867.953,frame,,,670,430,25185,2,1,COM4
1774848868.125,frame,,,670,430,25186,162,1,COM4
1774848868.518,sim,26.70,52.80,,,,,,COM4
1774848868.598,frame,26.69,52.79,,,25187,1,1,COM4
1774848868.763,frame,26.69,52.79,,,25188,161,1,COM4
1774848868.974,frame,,,635,452,25189,2,1,COM4
1774848869.145,frame,,,635,452,25190,162,1,COM4
1774848869.526,sim,26.85,53.10,,,,,,COM4
1774848869.609,frame,26.84,53.09,,,25191,1,1,COM4
1774848869.771,frame,26.84,53.09,,,25192,161,1,COM4
1774848869.937,frame,,,600,474,25193,2,1,COM4
1774848870.098,frame,,,600,474,25194,162,1,COM4
1774848870.510,sim,27.00,53.40,,,,,,COM4
1774848870.593,frame,26.99,53.39,,,25195,1,1,COM4
1774848870.753,frame,26.99,53.39,,,25196,161,1,COM4
1774848870.916,frame,,,565,496,25197,2,1,COM4
1774848871.077,frame,,,565,496,25198,162,1,COM4
1774848871.505,sim,27.15,53.70,,,,,,COM4
1774848871.586,frame,27.14,53.69,,,25199,1,1,COM4
1774848871.748,frame,27.14,53.69,,,25200,161,1,COM4
1774848871.913,frame,,,530,518,25201,2,1,COM4
1774848872.075,frame,,,530,518,25202,162,1,COM4
1774848872.501,sim,27.30,54.00,,,,,,COM4
1774848872.582,frame,27.29,53.99,,,25203,1,1,COM4
1774848872.743,frame,27.29,53.99,,,25204,161,1,COM4
1774848872.906,frame,,,495,540,25205,2,1,COM4
1774848873.068,frame,,,495,540,25206,162,1,COM4
1774848873.498,sim,27.45,54.30,,,,,,COM4
1774848873.578,frame,27.44,54.29,,,25207,1,1,COM4
1774848873.740,frame,27.44,54.29,,,25208,161,1,COM4
1774848873.901,frame,,,460,562,25209,2,1,COM4
1774848874.064,frame,,,460,562,25210,162,1,COM4
1774848874.494,sim,27.60,54.60,,,,,,COM4
1774848874.575,frame,27.59,54.59,,,25211,1,1,COM4
1774848874.738,frame,27.59,54.59,,,25212,161,1,COM4
1774848874.901,frame,,,425,584,25213,2,1,COM4
1774848875.064,frame,,,425,584,25214,162,1,COM4
1774848875.490,sim,27.75,54.90,,,,,,COM4
1774848875.572,frame,27.74,54.89,,,25215,1,1,COM4
1774848875.738,frame,27.74,54.89,,,25216,161,1,COM4
1774848875.899,frame,,,390,606,25217,2,1,COM4
1774848876.063,frame,,,390,606,25218,162,1,COM4
1774848876.486,sim,27.90,55.20,,,,,,COM4
1774848876.568,frame,27.89,55.19,,,25219,1,1,COM4
1774848876.731,frame,27.89,55.19,,,25220,161,1,COM4
1774848876.892,frame,,,355,628,25221,2,1,COM4
1774848877.053,frame,,,355,628,25222,162,1,COM4
1774848877.482,sim,28.05,55.50,,,,,,COM4
1774848877.564,frame,28.04,55.49,,,25223,1,1,COM4
1774848877.725,frame,28.04,55.49,,,25224,161,1,COM4
1774848877.889,frame,,,320,650,25225,2,1,COM4
1774848878.051,frame,,,320,650,25226,162,1,COM4
1774848878.478,sim,28.20,55.80,,,,,,COM4
1774848878.560,frame,28.19,55.79,,,25227,1,1,COM4
1774848878.724,frame,28.19,55.79,,,25228,161,1,COM4
1774848878.885,frame,,,285,672,25229,2,1,COM4
1774848879.047,frame,,,285,672,25230,162,1,COM4
1774848879.474,sim,28.35,56.10,,,,,,COM4
1774848879.556,frame,28.34,56.09,,,25231,1,1,COM4
1774848879.717,frame,28.34,56.09,,,25232,161,1,COM4
1774848879.881,frame,,,250,694,25233,2,1,COM4
1774848880.044,frame,,,250,694,25234,162,1,COM4
1774848880.470,sim,28.50,56.40,,,,,,COM4
1774848880.552,frame,28.49,56.39,,,25235,1,1,COM4
1774848880.714,frame,28.49,56.39,,,25236,161,1,COM4
1774848880.881,frame,,,215,716,25237,2,1,COM4
1774848881.046,frame,,,215,716,25238,162,1,COM4
1774848881.466,sim,28.65,56.70,,,,,,COM4
1774848881.546,frame,28.64,56.69,,,25239,1,1,COM4
1774848881.710,frame,28.64,56.69,,,25240,161,1,COM4
1774848881.873,frame,,,180,738,25241,2,1,COM4
1774848882.034,frame,,,180,738,25242,162,1,COM4
1774848882.462,sim,28.80,57.00,,,,,,COM4
1774848882.546,frame,28.79,56.99,,,25243,1,1,COM4
1774848882.712,frame,28.79,56.99,,,25244,161,1,COM4
1774848882.876,frame,,,145,760,25245,2,1,COM4
1774848883.037,frame,,,145,760,25246,162,1,COM4
1774848883.458,sim,28.95,57.30,,,,,,COM4
1774848883.540,frame,28.94,57.29,,,25247,1,1,COM4
1774848883.703,frame,28.94,57.29,,,25248,161,1,COM4
1774848883.865,frame,,,110,782,25249,2,1,COM4
1774848884.036,frame,,,110,782,25250,162,1,COM4
1774848884.454,sim,29.10,57.60,,,,,,COM4
1774848884.537,frame,29.09,57.59,,,25251,1,1,COM4
1774848884.697,frame,29.09,57.59,,,25252,161,1,COM4
1774848884.862,frame,,,1300,804,25253,2,1,COM4
1774848885.024,frame,,,1300,804,25254,162,1,COM4
1774848885.451,sim,29.25,57.90,,,,,,COM4
1774848885.535,frame,29.24,57.89,,,25255,1,1,COM4
1774848885.696,frame,29.24,57.89,,,25256,161,1,COM4
1774848885.856,frame,,,1265,826,25257,2,1,COM4
1774848886.019,frame,,,1265,826,25258,162,1,COM4
1774848886.448,sim,29.40,58.20,,,,,,COM4
1774848886.529,frame,29.39,58.19,,,25259,1,1,COM4
1774848886.692,frame,29.39,58.19,,,25260,161,1,COM4
1774848886.857,frame,,,1230,848,25261,2,1,COM4
1774848887.018,frame,,,1230,848,25262,162,1,COM4
1774848887.445,sim,29.55,58.50,,,,,,COM4
1774848887.528,frame,29.54,58.49,,,25263,1,1,COM4
1774848887.690,frame,29.54,58.49,,,25264,161,1,COM4
1774848887.854,frame,,,1195,870,25265,2,1,COM4
1774848888.016,frame,,,1195,870,25266,162,1,COM4
1774848888.443,sim,29.70,58.80,,,,,,COM4
1774848888.527,frame,29.69,58.79,,,25267,1,1,COM4
1774848888.689,frame,29.69,58.79,,,25268,161,1,COM4
1774848888.856,frame,,,1160,892,25269,2,1,COM4
1774848889.018,frame,,,1160,892,25270,162,1,COM4
1774848889.440,sim,29.85,59.10,,,,,,COM4
1774848889.522,frame,29.84,59.09,,,25271,1,1,COM4
1774848889.683,frame,29.84,59.09,,,25272,161,1,COM4
1774848889.844,frame,,,1125,914,25273,2,1,COM4
1774848890.007,frame,,,1125,914,25274,162,1,COM4
1774848890.437,sim,30.00,59.40,,,,,,COM4
1774848890.517,frame,29.99,59.39,,,25275,1,1,COM4
1774848890.679,frame,29.99,59.39,,,25276,161,1,COM4
1774848890.840,frame,,,1090,936,25277,2,1,COM4
1774848891.003,frame,,,1090,936,25278,162,1,COM4
1774848891.434,sim,24.00,59.70,,,,,,COM4
1774848891.516,frame,24.00,59.69,,,25279,1,1,COM4
1774848891.677,frame,,,1055,958,25280,2,1,COM4
1774848891.839,frame,,,1055,958,25281,162,1,COM4
1774848892.494,sim,24.15,60.00,,,,,,COM4
1774848892.576,frame,24.15,59.99,,,25282,1,1,COM4
1774848892.736,frame,,,1020,980,25283,2,1,COM4
1774848892.900,frame,,,1020,980,25284,162,1,COM4
1774848893.432,sim,24.30,60.30,,,,,,COM4
1774848893.512,frame,24.30,60.29,,,25285,1,1,COM4
1774848893.675,frame,24.30,60.29,,,25286,161,1,COM4
1774848893.835,frame,,,985,1002,25287,2,1,COM4
1774848893.998,frame,,,985,1002,25288,162,1,COM4
1774848894.429,sim,24.45,60.60,,,,,,COM4
1774848894.511,frame,24.45,60.59,,,25289,1,1,COM4
1774848894.673,frame,24.45,60.59,,,25290,161,1,COM4
1774848894.837,frame,,,950,1024,25291,2,1,COM4
1774848895.000,frame,,,950,1024,25292,162,1,COM4
1774848895.426,sim,24.60,60.90,,,,,,COM4
1774848895.509,frame,24.59,60.89,,,25293,1,1,COM4
1774848895.670,frame,24.59,60.89,,,25294,161,1,COM4
1774848895.837,frame,,,915,1046,25295,2,1,COM4
1774848896.002,frame,,,915,1046,25296,162,1,COM4
1774848896.423,sim,24.75,61.20,,,,,,COM4
1774848896.506,frame,24.74,61.19,,,25297,1,1,COM4
1774848896.669,frame,24.74,61.19,,,25298,161,1,COM4
1774848896.829,frame,,,880,1068,25299,2,1,COM4
1774848896.991,frame,,,880,1068,25300,162,1,COM4
1774848897.420,sim,24.90,61.50,,,,,,COM4
1774848897.504,frame,24.89,61.49,,,25301,1,1,COM4
1774848897.664,frame,24.89,61.49,,,25302,161,1,COM4
1774848897.824,frame,,,845,1090,25303,2,1,COM4
1774848897.988,frame,,,845,1090,25304,162,1,COM4
1774848898.417,sim,25.05,61.80,,,,,,COM4
1774848898.497,frame,25.04,61.79,,,25305,1,1,COM4
1774848898.660,frame,25.04,61.79,,,25306,161,1,COM4
1774848898.822,frame,,,810,1112,25307,2,1,COM4
1774848898.986,frame,,,810,1112,25308,162,1,COM4
1774848899.414,sim,25.20,62.10,,,,,,COM4
1774848899.495,frame,25.19,62.09,,,25309,1,1,COM4
1774848899.656,frame,25.19,62.09,,,25310,161,1,COM4
1774848899.820,frame,,,775,1134,25311,2,1,COM4
1774848899.984,frame,,,775,1134,25312,162,1,COM4
1774848900.411,sim,25.35,62.40,,,,,,COM4
1774848900.492,frame,25.34,62.39,,,25313,1,1,COM4
1774848900.652,frame,25.34,62.39,,,25314,161,1,COM4
1774848900.813,frame,,,740,1156,25315,2,1,COM4
1774848900.976,frame,,,740,1156,25316,162,1,COM4
1774848901.408,sim,25.50,62.70,,,,,,COM4
1774848901.489,frame,25.49,62.69,,,25317,1,1,COM4
1774848901.650,frame,25.49,62.69,,,25318,161,1,COM4
1774848901.812,frame,,,705,1178,25319,2,1,COM4
1774848901.978,frame,,,705,1178,25320,162,1,COM4
1774848902.405,sim,25.65,63.00,,,,,,COM4
1774848902.486,frame,25.64,62.99,,,25321,1,1,COM4
1774848902.645,frame,25.64,62.99,,,25322,161,1,COM4
1774848902.806,frame,,,670,1200,25323,2,1,COM4
1774848902.971,frame,,,670,1200,25324,162,1,COM4
1774848903.403,sim,25.80,63.30,,,,,,COM4
1774848903.483,frame,25.79,63.29,,,25325,1,1,COM4
1774848903.649,frame,25.79,63.29,,,25326,161,1,COM4
1774848903.810,frame,,,635,1222,25327,2,1,COM4
1774848903.969,frame,,,635,1222,25328,162,1,COM4
1774848904.401,sim,25.95,63.60,,,,,,COM4
1774848904.485,frame,25.94,63.59,,,25329,1,1,COM4
1774848904.650,frame,25.94,63.59,,,25330,161,1,COM4
1774848904.813,frame,,,600,1244,25331,2,1,COM4
1774848904.978,frame,,,600,1244,25332,162,1,COM4
1774848905.398,sim,26.10,63.90,,,,,,COM4
1774848905.479,frame,26.09,63.89,,,25333,1,1,COM4
1774848905.645,frame,26.09,63.89,,,25334,161,1,COM4
1774848905.806,frame,,,565,1266,25335,2,1,COM4
1774848905.969,frame,,,565,1266,25336,162,1,COM4
1774848906.395,sim,26.25,64.20,,,,,,COM4
1774848906.476,frame,26.24,64.19,,,25337,1,1,COM4
1774848906.639,frame,26.24,64.19,,,25338,161,1,COM4
1774848906.799,frame,,,530,1288,25339,2,1,COM4
1774848906.964,frame,,,530,1288,25340,162,1,COM4
1774848907.392,sim,26.40,64.50,,,,,,COM4
1774848907.474,frame,26.39,64.49,,,25341,1,1,COM4
1774848907.636,frame,26.39,64.49,,,25342,161,1,COM4
1774848907.800,frame,,,495,1310,25343,2,1,COM4
1774848907.964,frame,,,495,1310,25344,162,1,COM4
1774848908.389,sim,26.55,64.80,,,,,,COM4
1774848908.470,frame,26.54,64.79,,,25345,1,1,COM4
1774848908.637,frame,26.54,64.79,,,25346,161,1,COM4
1774848908.802,frame,,,460,1332,25347,2,1,COM4
1774848908.967,frame,,,460,1332,25348,162,1,COM4
1774848909.386,sim,26.70,65.10,,,,,,COM4
1774848909.467,frame,26.69,65.09,,,25349,1,1,COM4
1774848909.627,frame,26.69,65.09,,,25350,161,1,COM4
1774848909.786,frame,,,425,1354,25351,2,1,COM4
1774848909.948,frame,,,425,1354,25352,162,1,COM4
1774848910.383,sim,26.85,65.40,,,,,,COM4
1774848910.462,frame,26.84,65.39,,,25353,1,1,COM4
1774848910.622,frame,26.84,65.39,,,25354,161,1,COM4
1774848910.783,frame,,,390,1376,25355,2,1,COM4
1774848910.945,frame,,,390,1376,25356,162,1,COM4
1774848911.380,sim,27.00,65.70,,,,,,COM4
1774848911.464,frame,26.99,65.69,,,25357,1,1,COM4
1774848911.627,frame,26.99,65.69,,,25358,161,1,COM4
1774848911.786,frame,,,355,1398,25359,2,1,COM4
1774848911.947,frame,,,355,1398,25360,162,1,COM4
1774848912.377,sim,27.15,66.00,,,,,,COM4
1774848912.457,frame,27.14,65.99,,,25361,1,1,COM4
1774848912.621,frame,27.14,65.99,,,25362,161,1,COM4
1774848912.780,frame,,,320,1420,25363,2,1,COM4
1774848912.941,frame,,,320,1420,25364,162,1,COM4
1774848913.375,sim,27.30,66.30,,,,,,COM4
1774848913.456,frame,27.29,66.29,,,25365,1,1,COM4
1774848913.617,frame,27.29,66.29,,,25366,161,1,COM4
1774848913.787,frame,,,285,1442,25367,2,1,COM4
1774848913.953,frame,,,285,1442,25368,162,1,COM4
1774848914.372,sim,27.45,66.60,,,,,,COM4
1774848914.455,frame,27.44,66.59,,,25369,1,1,COM4
1774848914.615,frame,27.44,66.59,,,25370,161,1,COM4
1774848914.774,frame,,,250,1464,25371,2,1,COM4
1774848914.949,frame,,,250,1464,25372,162,1,COM4
1774848915.369,sim,27.60,66.90,,,,,,COM4
1774848915.451,frame,27.59,66.89,,,25373,1,1,COM4
1774848915.612,frame,27.59,66.89,,,25374,161,1,COM4
1774848915.776,frame,,,215,1486,25375,2,1,COM4
1774848915.939,frame,,,215,1486,25376,162,1,COM4
1774848916.366,sim,27.75,67.20,,,,,,COM4
1774848916.447,frame,27.74,67.19,,,25377,1,1,COM4
1774848916.611,frame,27.74,67.19,,,25378,161,1,COM4
1774848916.772,frame,,,180,1508,25379,2,1,COM4
1774848916.931,frame,,,180,1508,25380,162,1,COM4
1774848917.363,sim,27.90,67.50,,,,,,COM4
1774848917.445,frame,27.89,67.49,,,25381,1,1,COM4
1774848917.606,frame,27.89,67.49,,,25382,161,1,COM4
1774848917.766,frame,,,145,1530,25383,2,1,COM4
1774848917.925,frame,,,145,1530,25384,162,1,COM4
1774848918.360,sim,28.05,67.80,,,,,,COM4
1774848918.440,frame,28.04,67.79,,,25385,1,1,COM4
1774848918.599,frame,28.04,67.79,,,25386,161,1,COM4
1774848918.758,frame,,,110,1552,25387,2,1,COM4
1774848918.919,frame,,,110,1552,25388,162,1,COM4
1774848919.357,sim,28.20,68.10,,,,,,COM4
1774848919.437,frame,28.19,68.09,,,25389,1,1,COM4
1774848919.595,frame,28.19,68.09,,,25390,161,1,COM4
1774848919.753,frame,,,1300,1574,25391,2,1,COM4
1774848919.912,frame,,,1300,1574,25392,162,1,COM4
1774848920.355,sim,28.35,68.40,,,,,,COM4
1774848920.435,frame,28.34,68.39,,,25393,1,1,COM4
1774848920.598,frame,28.34,68.39,,,25394,161,1,COM4
1774848920.756,frame,,,1265,1596,25395,2,1,COM4
1774848920.917,frame,,,1265,1596,25396,162,1,COM4
1774848921.352,sim,28.50,68.70,,,,,,COM4
1774848921.431,frame,28.49,68.69,,,25397,1,1,COM4
1774848921.591,frame,28.49,68.69,,,25398,161,1,COM4
1774848921.750,frame,,,1230,1618,25399,2,1,COM4
1774848921.909,frame,,,1230,1618,25400,162,1,COM4
1774848922.349,sim,28.65,69.00,,,,,,COM4
1774848922.430,frame,28.64,69.00,,,25401,1,1,COM4
1774848922.588,frame,28.64,69.00,,,25402,161,1,COM4
1774848922.746,frame,,,1195,1640,25403,2,1,COM4
1774848922.907,frame,,,1195,1640,25404,162,1,COM4
1774848923.346,sim,28.80,69.30,,,,,,COM4
1774848923.432,frame,28.79,69.30,,,25405,1,1,COM4
1774848923.600,frame,28.79,69.30,,,25406,161,1,COM4
1774848923.767,frame,,,1160,1662,25407,2,1,COM4
1774848923.937,frame,,,1160,1662,25408,162,1,COM4
1774848924.343,sim,28.95,69.60,,,,,,COM4
1774848924.440,frame,28.94,69.60,,,25409,1,1,COM4
1774848924.601,frame,28.94,69.60,,,25410,161,1,COM4
1774848924.761,frame,,,1125,1684,25411,2,1,COM4
1774848924.921,frame,,,1125,1684,25412,162,1,COM4
1774848925.341,sim,29.10,69.90,,,,,,COM4
1774848925.420,frame,29.09,69.90,,,25413,1,1,COM4
1774848925.579,frame,29.09,69.90,,,25414,161,1,COM4
1774848925.739,frame,,,1090,1706,25415,2,1,COM4
1774848925.903,frame,,,1090,1706,25416,162,1,COM4
1774848926.338,sim,29.25,45.00,,,,,,COM4
1774848926.417,frame,29.24,45.00,,,25417,1,1,COM4
1774848926.581,frame,29.24,45.00,,,25418,161,1,COM4
1774848926.741,frame,,,1055,320,25419,2,1,COM4
1774848927.393,sim,29.40,45.30,,,,,,COM4
1774848927.472,frame,29.39,45.30,,,25420,1,1,COM4
1774848927.631,frame,29.39,45.30,,,25421,161,1,COM4
1774848927.788,frame,,,1020,342,25422,2,1,COM4
1774848928.338,sim,29.55,45.60,,,,,,COM4
1774848928.418,frame,29.54,45.60,,,25423,1,1,COM4
1774848928.579,frame,29.54,45.60,,,25424,161,1,COM4
1774848928.738,frame,,,985,364,25425,2,1,COM4
1774848929.389,sim,29.70,45.90,,,,,,COM4
1774848929.468,frame,29.69,45.90,,,25426,1,1,COM4
1774848929.631,frame,29.69,45.90,,,25427,161,1,COM4
1774848929.790,frame,,,950,386,25428,2,1,COM4
1774848930.339,sim,29.85,46.20,,,,,,COM4
1774848930.425,frame,29.84,46.19,,,25429,1,1,COM4
1774848930.589,frame,29.84,46.19,,,25430,161,1,COM4
1774848930.750,frame,,,915,408,25431,2,1,COM4
1774848931.405,sim,30.00,46.50,,,,,,COM4
1774848931.485,frame,29.99,46.49,,,25432,1,1,COM4
1774848931.644,frame,29.99,46.49,,,25433,161,1,COM4
1774848931.803,frame,,,880,430,25434,2,1,COM4
1774848931.961,frame,,,880,430,25435,162,1,COM4
1774848932.335,sim,24.00,46.80,,,,,,COM4
1774848932.417,frame,24.00,46.79,,,25436,1,1,COM4
1774848932.575,frame,,,845,452,25437,2,1,COM4
1774848932.736,frame,,,845,452,25438,162,1,COM4
1774848933.394,sim,24.15,47.10,,,,,,COM4
1774848933.476,frame,24.15,47.09,,,25439,1,1,COM4
1774848933.640,frame,,,810,474,25440,2,1,COM4
1774848933.798,frame,,,810,474,25441,162,1,COM4
1774848934.333,sim,24.30,47.40,,,,,,COM4
1774848934.413,frame,24.30,47.39,,,25442,1,1,COM4
1774848934.574,frame,,,775,496,25443,2,1,COM4
1774848934.735,frame,,,775,496,25444,162,1,COM4
1774848935.392,sim,24.45,47.70,,,,,,COM4
1774848935.473,frame,24.45,47.69,,,25445,1,1,COM4
1774848935.635,frame,,,740,518,25446,2,1,COM4
1774848935.796,frame,,,740,518,25447,162,1,COM4
1774848936.330,sim,24.60,48.00,,,,,,COM4
1774848936.415,frame,24.59,47.99,,,25448,1,1,COM4
1774848936.575,frame,,,705,540,25449,2,1,COM4
1774848936.736,frame,,,705,540,25450,162,1,COM4
1774848937.401,sim,24.75,48.30,,,,,,COM4
1774848937.483,frame,24.74,48.29,,,25451,1,1,COM4
1774848937.643,frame,,,670,562,25452,2,1,COM4
1774848937.804,frame,,,670,562,25453,162,1,COM4
1774848938.329,sim,24.90,48.60,,,,,,COM4
1774848938.410,frame,24.89,48.59,,,25454,1,1,COM4
1774848938.569,frame,,,635,584,25455,2,1,COM4
1774848938.730,frame,,,635,584,25456,162,1,COM4
1774848939.394,sim,25.05,48.90,,,,,,COM4
1774848939.477,frame,25.04,48.89,,,25457,1,1,COM4
1774848939.635,frame,,,600,606,25458,2,1,COM4
1774848939.797,frame,,,600,606,25459,162,1,COM4
1774848940.327,sim,25.20,49.20,,,,,,COM4
1774848940.410,frame,25.19,49.19,,,25460,1,1,COM4
1774848940.570,frame,,,565,628,25461,2,1,COM4
1774848940.732,frame,,,565,628,25462,162,1,COM4
1774848941.405,sim,25.35,49.50,,,,,,COM4
1774848941.486,frame,25.34,49.49,,,25463,1,1,COM4
1774848941.646,frame,,,530,650,25464,2,1,COM4
